,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
0,Oaxaca,742,6.0,2004,1
1,Total,23880,6.0,2004,1
2,Michoacan,988,195.0,2004,2
3,Oaxaca,742,18.0,2004,2
4,Total,41611,213.0,2004,2
5,Michoacan,1051,200.0,2004,3
6,Oaxaca,742,25.0,2004,3
7,Total,42691,225.0,2004,3
8,Coahuila,1114,135.0,2004,4
9,Chiapas,100,81.0,2004,4
10,Chihuahua,260,49.0,2004,4
11,Mexico,50,44.0,2004,4
12,Michoacan,1021,390.0,2004,4
13,Nuevo leon,21498,13335.0,2004,4
14,Oaxaca,742,387.0,2004,4
15,Puebla,110,102.0,2004,4
16,Tamaulipas,700,527.0,2004,4
17,Total,42651,15050.0,2004,4
18,Coahuila,1114,732.0,2004,5
19,Chiapas,100,100.0,2004,5
20,Chihuahua,260,260.0,2004,5
21,Durango,391,391.0,2004,5
22,Jalisco,38,38.0,2004,5
23,Mexico,50,50.0,2004,5
24,Michoacan,1033,741.0,2004,5
25,Nuevo leon,21498,19987.0,2004,5
26,Oaxaca,742,457.0,2004,5
27,Puebla,110,102.0,2004,5
28,Tamaulipas,600,527.0,2004,5
29,Total,42563,23385.0,2004,5
30,Region lagunera,391,391.0,2004,5
31,Laguna durango,391,391.0,2004,5
32,Baja california,16493,760.0,2004,6
33,Coahuila,1114,887.0,2004,6
34,Chiapas,100,100.0,2004,6
35,Chihuahua,260,260.0,2004,6
36,Durango,391,391.0,2004,6
37,Jalisco,38,38.0,2004,6
38,Mexico,50,50.0,2004,6
39,Michoacan,1033,953.0,2004,6
40,Nuevo leon,21536,20333.0,2004,6
41,Oaxaca,742,457.0,2004,6
42,Puebla,110,102.0,2004,6
43,Tamaulipas,600,527.0,2004,6
44,Total,42601,24858.0,2004,6
45,Region lagunera,391,391.0,2004,6
46,Laguna durango,391,391.0,2004,6
47,Baja california,16493,4167.0,2004,7
48,Coahuila,1114,887.0,2004,7
49,Chiapas,100,100.0,2004,7
50,Chihuahua,260,260.0,2004,7
51,Durango,391,391.0,2004,7
52,Jalisco,38,38.0,2004,7
53,Mexico,50,50.0,2004,7
54,Michoacan,1033,1016.0,2004,7
55,Nuevo leon,21536,20333.0,2004,7
56,Oaxaca,742,742.0,2004,7
57,Puebla,110,110.0,2004,7
58,Tamaulipas,600,532.0,2004,7
59,Total,42601,28626.0,2004,7
60,Region lagunera,391,391.0,2004,7
61,Laguna durango,391,391.0,2004,7
62,Baja california,16493,6067.0,2004,8
63,Coahuila,1114,887.0,2004,8
64,Chiapas,100,100.0,2004,8
65,Chihuahua,260,260.0,2004,8
66,Durango,391,391.0,2004,8
67,Jalisco,38,38.0,2004,8
68,Mexico,50,50.0,2004,8
69,Michoacan,1033,1027.0,2004,8
70,Nuevo leon,21536,20333.0,2004,8
71,Oaxaca,742,742.0,2004,8
72,Puebla,110,110.0,2004,8
73,Tamaulipas,600,532.0,2004,8
74,Total,42601,30536.0,2004,8
75,Region lagunera,391,391.0,2004,8
76,Laguna durango,391,391.0,2004,8
77,Baja california,16493,6067.0,2004,9
78,Coahuila,1114,887.0,2004,9
79,Chiapas,100,100.0,2004,9
80,Chihuahua,260,260.0,2004,9
81,Durango,391,391.0,2004,9
82,Jalisco,38,38.0,2004,9
83,Mexico,50,50.0,2004,9
84,Michoacan,1033,1033.0,2004,9
85,Nuevo leon,21536,20333.0,2004,9
86,Oaxaca,742,742.0,2004,9
87,Puebla,110,110.0,2004,9
88,Tamaulipas,600,532.0,2004,9
89,Total,42601,30542.0,2004,9
90,Region lagunera,391,391.0,2004,9
91,Laguna durango,391,391.0,2004,9
92,Baja california,16493,6067.0,2004,12
93,Coahuila,1114,887.0,2004,12
94,Chiapas,100,100.0,2004,12
95,Chihuahua,260,260.0,2004,12
96,Durango,391,391.0,2004,12
97,Jalisco,38,38.0,2004,12
98,Mexico,50,50.0,2004,12
99,Michoacan,1033,1033.0,2004,12
100,Nuevo leon,21536,20333.0,2004,12
101,Oaxaca,742,742.0,2004,12
102,Puebla,110,110.0,2004,12
103,Tamaulipas,600,532.0,2004,12
104,Total,42601,30542.0,2004,12
105,Region lagunera,391,391.0,2004,12
106,Laguna durango,391,391.0,2004,12
107,Oaxaca,648,4.0,2005,1
108,Puebla,118,20.0,2005,1
109,Total,27014,24.0,2005,1
110,Michoacan,526,20.0,2005,2
111,Oaxaca,648,20.0,2005,2
112,Total,30627,40.0,2005,2
113,Mexico,30,6.0,2005,3
114,Michoacan,544,65.0,2005,3
115,Oaxaca,648,35.0,2005,3
116,Total,30796,106.0,2005,3
117,Coahuila,1232,252.0,2005,4
118,Chiapas,100,75.0,2005,4
119,Mexico,30,10.0,2005,4
120,Michoacan,544,223.0,2005,4
121,Nuevo leon,12166,4000.0,2005,4
122,Oaxaca,648,155.0,2005,4
123,Puebla,129,53.0,2005,4
124,Total,30796,4768.0,2005,4
125,Coahuila,1232,1145.0,2005,5
126,Chiapas,100,100.0,2005,5
127,Chihuahua,290,142.0,2005,5
128,Durango,762,552.0,2005,5
129,Jalisco,35,35.0,2005,5
130,Mexico,30,30.0,2005,5
131,Michoacan,544,514.0,2005,5
132,Nuevo leon,12166,7000.0,2005,5
133,Oaxaca,648,479.0,2005,5
134,Puebla,129,100.0,2005,5
135,Total,30758,10097.0,2005,5
136,Region lagunera,762,552.0,2005,5
137,Laguna durango,762,552.0,2005,5
138,Baja california,14743,10.0,2005,6
139,Coahuila,1232,1170.0,2005,6
140,Chiapas,100,100.0,2005,6
141,Chihuahua,290,142.0,2005,6
142,Durango,762,552.0,2005,6
143,Jalisco,35,35.0,2005,6
144,Mexico,30,30.0,2005,6
145,Michoacan,544,524.0,2005,6
146,Nuevo leon,12166,7025.0,2005,6
147,Oaxaca,648,648.0,2005,6
148,Puebla,129,129.0,2005,6
149,Total,30758,10365.0,2005,6
150,Region lagunera,762,552.0,2005,6
151,Laguna durango,762,552.0,2005,6
152,Baja california,14743,7465.0,2005,7
153,Coahuila,1232,1175.0,2005,7
154,Chiapas,100,100.0,2005,7
155,Chihuahua,290,162.0,2005,7
156,Durango,762,552.0,2005,7
157,Jalisco,35,35.0,2005,7
158,Mexico,30,30.0,2005,7
159,Michoacan,544,524.0,2005,7
160,Nuevo leon,12166,9470.0,2005,7
161,Oaxaca,648,648.0,2005,7
162,Puebla,129,129.0,2005,7
163,Total,30758,20290.0,2005,7
164,Region lagunera,762,552.0,2005,7
165,Laguna durango,762,552.0,2005,7
166,Baja california,14743,12134.0,2005,8
167,Coahuila,1232,1175.0,2005,8
168,Chiapas,100,100.0,2005,8
169,Chihuahua,290,162.0,2005,8
170,Durango,762,552.0,2005,8
171,Jalisco,35,35.0,2005,8
172,Mexico,30,30.0,2005,8
173,Michoacan,544,524.0,2005,8
174,Nuevo leon,12166,9470.0,2005,8
175,Oaxaca,648,648.0,2005,8
176,Puebla,129,129.0,2005,8
177,Total,30758,24960.0,2005,8
178,Region lagunera,762,552.0,2005,8
179,Laguna durango,762,552.0,2005,8
180,Baja california,14743,14695.0,2005,9
181,Coahuila,1232,1175.0,2005,9
182,Chiapas,100,100.0,2005,9
183,Chihuahua,290,162.0,2005,9
184,Durango,762,552.0,2005,9
185,Jalisco,35,35.0,2005,9
186,Mexico,30,30.0,2005,9
187,Michoacan,544,524.0,2005,9
188,Nuevo leon,12166,9470.0,2005,9
189,Oaxaca,648,648.0,2005,9
190,Puebla,129,129.0,2005,9
191,Veracruz,115,115.0,2005,9
192,Total,30804,27636.0,2005,9
193,Region lagunera,762,552.0,2005,9
194,Laguna durango,762,552.0,2005,9
195,Baja california,14743,14695.0,2005,12
