,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
2638,Sonora,20,20.0,2020,7
2639,Tabasco,2997,2933.0,2020,7
2640,Tamaulipas,158,158.0,2020,7
2641,Veracruz,20773,20513.0,2020,7
2642,Yucatan,329,329.0,2020,7
2643,Total,132398,125542.0,2020,7
2644,Campeche,1431,1431.0,2020,8
2645,Chiapas,41885,41885.0,2020,8
2646,Guerrero,735,735.0,2020,8
2647,Hidalgo,1876,1876.0,2020,8
2648,Jalisco,1741,1741.0,2020,8
2649,Nayarit,52520,46584.0,2020,8
2650,Oaxaca,3088,3088.0,2020,8
2651,Puebla,59,59.0,2020,8
2652,Quintana roo,2552,2374.0,2020,8
2653,San luis potosi,987,987.0,2020,8
2654,Sinaloa,1245,1238.0,2020,8
2655,Sonora,20,20.0,2020,8
2656,Tabasco,2997,2933.0,2020,8
2657,Tamaulipas,158,158.0,2020,8
2658,Veracruz,20773,20582.0,2020,8
2659,Yucatan,329,329.0,2020,8
2660,Total,132398,126020.0,2020,8
2661,Campeche,1431,1431.0,2020,9
2662,Chiapas,41885,41885.0,2020,9
2663,Guerrero,735,735.0,2020,9
2664,Hidalgo,1876,1876.0,2020,9
2665,Jalisco,1741,1741.0,2020,9
2666,Nayarit,52520,47936.0,2020,9
2667,Oaxaca,3088,3088.0,2020,9
2668,Puebla,59,59.0,2020,9
2669,Quintana roo,2552,2374.0,2020,9
2670,San luis potosi,987,987.0,2020,9
2671,Sinaloa,1245,1238.0,2020,9
2672,Sonora,20,20.0,2020,9
2673,Tabasco,2997,2933.0,2020,9
2674,Tamaulipas,158,158.0,2020,9
2675,Veracruz,20773,20773.0,2020,9
2676,Yucatan,329,329.0,2020,9
2677,Total,132398,127564.0,2020,9
2678,Campeche,1431,1431.0,2020,12
2679,Chiapas,41885,41885.0,2020,12
2680,Guerrero,735,735.0,2020,12
2681,Hidalgo,1876,1876.0,2020,12
2682,Jalisco,1741,1741.0,2020,12
2683,Nayarit,52520,47936.0,2020,12
2684,Oaxaca,3088,3088.0,2020,12
2685,Puebla,59,59.0,2020,12
2686,Quintana roo,2552,2374.0,2020,12
2687,San luis potosi,987,987.0,2020,12
2688,Sinaloa,1245,1238.0,2020,12
2689,Sonora,20,20.0,2020,12
2690,Tabasco,2997,2933.0,2020,12
2691,Tamaulipas,158,158.0,2020,12
2692,Veracruz,20773,20773.0,2020,12
2693,Yucatan,329,329.0,2020,12
2694,Total,132398,127564.0,2020,12
2695,Ciudad de mexico,321,42.0,2004,8
2696,Mexico,18187,2.0,2004,8
2697,Veracruz,6531,190.0,2004,8
2698,Total,1439596,234.0,2004,8
2699,Aguascalientes,11950,2.0,2004,9
2700,Coahuila,8672,12.0,2004,9
2701,Chiapas,69303,6234.0,2004,9
2702,Ciudad de mexico,321,62.0,2004,9
2703,Guanajuato,112827,150.0,2004,9
2704,Jalisco,22010,6.0,2004,9
2705,Mexico,18225,160.0,2004,9
2706,Oaxaca,36033,160.0,2004,9
2707,Puebla,53813,930.0,2004,9
2708,San luis potosi,125789,1355.0,2004,9
2709,Tabasco,10,3.0,2004,9
2710,Veracruz,15453,950.0,2004,9
2711,Total,1460231,10024.0,2004,9
2712,Region lagunera,10128,12.0,2004,9
2713,Laguna coahuila,121,12.0,2004,9
2714,Aguascalientes,11950,2746.0,2004,10
2715,Coahuila,8672,2531.0,2004,10
2716,Chiapas,79818,27347.0,2004,10
2717,Chihuahua,69699,19417.0,2004,10
2718,Ciudad de mexico,321,190.0,2004,10
2719,Durango,239019,19088.0,2004,10
2720,Guanajuato,112827,19869.0,2004,10
2721,Guerrero,9491,2448.0,2004,10
2722,Hidalgo,34878,5241.0,2004,10
2723,Jalisco,22099,815.0,2004,10
2724,Mexico,18175,473.0,2004,10
2725,Michoacan,3200,770.0,2004,10
2726,Morelos,1634,124.0,2004,10
2727,Nuevo leon,5045,977.0,2004,10
2728,Oaxaca,36033,861.0,2004,10
2729,Puebla,53813,19355.0,2004,10
2730,Queretaro,18208,2768.0,2004,10
2731,San luis potosi,125789,50056.0,2004,10
2732,Sonora,1152,33.0,2004,10
2733,Tabasco,10,10.0,2004,10
2734,Tamaulipas,5244,144.0,2004,10
2735,Tlaxcala,7051,4965.0,2004,10
2736,Veracruz,15453,1125.0,2004,10
2737,Zacatecas,590370,125480.0,2004,10
2738,Total,1472716,306835.0,2004,10
2739,Region lagunera,10132,584.0,2004,10
2740,Laguna coahuila,121,116.0,2004,10
2741,Laguna durango,10011,468.0,2004,10
2742,Aguascalientes,11950,10570.0,2004,11
2743,Baja california,428,2.0,2004,11
2744,Coahuila,8672,5936.0,2004,11
2745,Chiapas,83058,37272.0,2004,11
2746,Chihuahua,69769,36771.0,2004,11
2747,Ciudad de mexico,321,190.0,2004,11
2748,Durango,239019,185284.0,2004,11
2749,Guanajuato,112827,75673.0,2004,11
2750,Guerrero,9491,7151.0,2004,11
2751,Hidalgo,34878,25888.0,2004,11
2752,Jalisco,22098,1610.0,2004,11
2753,Mexico,18175,14370.0,2004,11
2754,Michoacan,3176,1829.0,2004,11
2755,Morelos,1634,163.0,2004,11
2756,Nayarit,161,83.0,2004,11
2757,Nuevo leon,4865,3617.0,2004,11
2758,Oaxaca,36033,8204.0,2004,11
2759,Puebla,53813,37052.0,2004,11
2760,Queretaro,18208,10060.0,2004,11
2761,San luis potosi,125789,105503.0,2004,11
2762,Sinaloa,2178,976.0,2004,11
2763,Sonora,1152,33.0,2004,11
2764,Tabasco,10,10.0,2004,11
2765,Tamaulipas,5522,229.0,2004,11
2766,Tlaxcala,7051,6702.0,2004,11
2767,Veracruz,15453,1695.0,2004,11
2768,Zacatecas,590370,480612.0,2004,11
2769,Total,1476100,1057485.0,2004,11
2770,Region lagunera,10132,9193.0,2004,11
2771,Laguna coahuila,121,118.0,2004,11
2772,Laguna durango,10011,9075.0,2004,11
2773,Aguascalientes,11950,10570.0,2005,1
2774,Baja california,428,2.0,2005,1
2775,Coahuila,8672,8309.0,2005,1
2776,Chiapas,88578,70531.0,2005,1
2777,Chihuahua,69769,37220.0,2005,1
2778,Ciudad de mexico,321,321.0,2005,1
2779,Durango,238083,236132.0,2005,1
2780,Guanajuato,112827,97182.0,2005,1
2781,Guerrero,9491,8885.0,2005,1
2782,Hidalgo,34878,31259.0,2005,1
2783,Jalisco,22104,20461.0,2005,1
2784,Mexico,18175,17917.0,2005,1
2785,Michoacan,3176,3065.0,2005,1
2786,Morelos,1634,1634.0,2005,1
2787,Nayarit,161,161.0,2005,1
2788,Nuevo leon,4865,4664.0,2005,1
2789,Oaxaca,36033,31804.0,2005,1
2790,Puebla,53813,43063.0,2005,1
2791,Queretaro,18208,13282.0,2005,1
2792,San luis potosi,125789,117858.0,2005,1
2793,Sinaloa,2178,976.0,2005,1
2794,Sonora,1152,33.0,2005,1
2795,Tabasco,10,10.0,2005,1
2796,Tamaulipas,5522,3878.0,2005,1
2797,Tlaxcala,7051,7005.0,2005,1
2798,Veracruz,15453,7707.0,2005,1
2799,Zacatecas,590370,547378.0,2005,1
2800,Total,1480690,1321307.0,2005,1
2801,Region lagunera,10132,9749.0,2005,1
2802,Laguna coahuila,121,118.0,2005,1
2803,Laguna durango,10011,9631.0,2005,1
2804,Aguascalientes,11950,10570.0,2005,2
2805,Baja california,428,2.0,2005,2
2806,Coahuila,8672,8309.0,2005,2
2807,Chiapas,88578,81250.0,2005,2
2808,Chihuahua,69769,37220.0,2005,2
2809,Ciudad de mexico,321,321.0,2005,2
2810,Durango,238083,236159.0,2005,2
2811,Guanajuato,112827,97182.0,2005,2
2812,Guerrero,9491,9486.0,2005,2
2813,Hidalgo,34878,31259.0,2005,2
2814,Jalisco,22104,21414.0,2005,2
2815,Mexico,18175,18017.0,2005,2
2816,Michoacan,3176,3088.0,2005,2
2817,Morelos,1634,1634.0,2005,2
2818,Nayarit,161,161.0,2005,2
2819,Nuevo leon,4778,4770.0,2005,2
2820,Oaxaca,36033,32599.0,2005,2
2821,Puebla,53813,43353.0,2005,2
2822,Queretaro,18208,13282.0,2005,2
2823,San luis potosi,125789,117858.0,2005,2
2824,Sinaloa,2178,976.0,2005,2
2825,Sonora,1152,87.0,2005,2
2826,Tabasco,10,10.0,2005,2
2827,Tamaulipas,5522,4090.0,2005,2
2828,Tlaxcala,7051,7005.0,2005,2
2829,Veracruz,15456,13262.0,2005,2
2830,Zacatecas,590370,547378.0,2005,2
2831,Total,1480606,1340743.0,2005,2
2832,Region lagunera,10132,9749.0,2005,2
2833,Laguna coahuila,121,118.0,2005,2
2834,Laguna durango,10011,9631.0,2005,2
2835,Baja california,966,836.0,2005,8
2836,Chiapas,65692,8240.0,2005,8
2837,Tabasco,30,10.0,2005,8
2838,Veracruz,6353,200.0,2005,8
2839,Total,1323096,9286.0,2005,8
2840,Baja california,966,836.0,2005,9
2841,Chiapas,71212,17251.0,2005,9
2842,Oaxaca,40122,15.0,2005,9
2843,Puebla,58243,500.0,2005,9
2844,Tabasco,30,10.0,2005,9
2845,Veracruz,9844,3614.0,2005,9
2846,Total,1371976,22226.0,2005,9
2847,Aguascalientes,10819,653.0,2005,10
2848,Baja california,866,866.0,2005,10
2849,Coahuila,5490,1074.0,2005,10
2850,Chiapas,81398,19328.0,2005,10
2851,Chihuahua,54925,4144.0,2005,10
2852,Ciudad de mexico,319,60.0,2005,10
2853,Durango,247615,55.0,2005,10
2854,Guanajuato,84655,478.0,2005,10
2855,Guerrero,10587,1860.0,2005,10
2856,Hidalgo,28099,1246.0,2005,10
2857,Mexico,12202,526.0,2005,10
2858,Michoacan,2791,273.0,2005,10
2859,Morelos,1857,182.0,2005,10
2860,Oaxaca,40122,15.0,2005,10
2861,Puebla,58243,4637.0,2005,10
2862,San luis potosi,103702,39118.0,2005,10
2863,Sonora,95,77.0,2005,10
2864,Tabasco,30,10.0,2005,10
2865,Tlaxcala,6794,3735.0,2005,10
2866,Veracruz,11095,4041.0,2005,10
2867,Zacatecas,582604,848.0,2005,10
2868,Total,1384329,83226.0,2005,10
2869,Region lagunera,9068,25.0,2005,10
2870,Laguna coahuila,53,25.0,2005,10
2871,Aguascalientes,10819,1410.0,2005,11
2872,Baja california,866,866.0,2005,11
2873,Coahuila,5490,2960.0,2005,11
2874,Colima,6,6.0,2005,11
2875,Chiapas,81398,40222.0,2005,11
2876,Chihuahua,54925,26835.0,2005,11
2877,Ciudad de mexico,319,189.0,2005,11
2878,Durango,247615,156371.0,2005,11
2879,Guanajuato,84655,17234.0,2005,11
2880,Guerrero,10587,6444.0,2005,11
2881,Hidalgo,27904,15082.0,2005,11
2882,Jalisco,16238,1207.0,2005,11
2883,Mexico,12202,5827.0,2005,11
2884,Michoacan,3176,1478.0,2005,11
2885,Morelos,1857,358.0,2005,11
2886,Nuevo leon,2658,642.0,2005,11
2887,Oaxaca,40122,5104.0,2005,11
2888,Puebla,58243,41357.0,2005,11
2889,Queretaro,16467,2358.0,2005,11
2890,San luis potosi,103702,76036.0,2005,11
2891,Sonora,1295,95.0,2005,11
2892,Tabasco,30,10.0,2005,11
2893,Tamaulipas,2859,350.0,2005,11
2894,Tlaxcala,6794,5993.0,2005,11
2895,Veracruz,9340,5340.0,2005,11
2896,Yucatan,63,1.0,2005,11
2897,Zacatecas,582604,227081.0,2005,11
2898,Total,1384004,640856.0,2005,11
2899,Region lagunera,9068,25.0,2005,11
2900,Laguna coahuila,53,25.0,2005,11
2901,Aguascalientes,10819,6602.0,2006,1
2902,Baja california,866,866.0,2006,1
2903,Coahuila,5490,3578.0,2006,1
2904,Colima,6,6.0,2006,1
2905,Chiapas,81398,68350.0,2006,1
2906,Chihuahua,54925,28833.0,2006,1
2907,Ciudad de mexico,319,319.0,2006,1
2908,Durango,247615,179651.0,2006,1
2909,Guanajuato,84655,31941.0,2006,1
2910,Guerrero,10587,9913.0,2006,1
2911,Hidalgo,27904,25432.0,2006,1
2912,Jalisco,16238,14258.0,2006,1
2913,Mexico,12202,11150.0,2006,1
2914,Michoacan,3176,2511.0,2006,1
2915,Morelos,1857,1466.0,2006,1
2916,Nayarit,307,44.0,2006,1
2917,Nuevo leon,2509,2196.0,2006,1
2918,Oaxaca,40307,36917.0,2006,1
2919,Puebla,58243,50632.0,2006,1
2920,Queretaro,16467,7106.0,2006,1
2921,San luis potosi,103702,82976.0,2006,1
2922,Sinaloa,1460,199.0,2006,1
2923,Sonora,1377,95.0,2006,1
2924,Tabasco,30,10.0,2006,1
2925,Tamaulipas,2859,2570.0,2006,1
2926,Tlaxcala,6815,6815.0,2006,1
2927,Veracruz,9425,7817.0,2006,1
2928,Yucatan,63,24.0,2006,1
2929,Zacatecas,582604,320592.0,2006,1
2930,Total,1384228,902873.0,2006,1
2931,Region lagunera,9068,5787.0,2006,1
2932,Laguna coahuila,53,37.0,2006,1
2933,Laguna durango,9015,5750.0,2006,1
2934,Aguascalientes,10819,6602.0,2006,2
2935,Baja california,866,866.0,2006,2
2936,Coahuila,5490,3578.0,2006,2
2937,Colima,6,6.0,2006,2
2938,Chiapas,81398,74447.0,2006,2
2939,Chihuahua,54925,28833.0,2006,2
2940,Ciudad de mexico,319,319.0,2006,2
2941,Durango,247615,179652.0,2006,2
2942,Guanajuato,84655,31941.0,2006,2
2943,Guerrero,10587,9913.0,2006,2
2944,Hidalgo,27904,25432.0,2006,2
2945,Jalisco,16240,14503.0,2006,2
2946,Mexico,12202,11150.0,2006,2
2947,Michoacan,3176,2602.0,2006,2
2948,Morelos,1857,1579.0,2006,2
2949,Nayarit,307,300.0,2006,2
2950,Nuevo leon,2509,2204.0,2006,2
2951,Oaxaca,40307,36917.0,2006,2
2952,Puebla,58243,51282.0,2006,2
2953,Queretaro,16467,7706.0,2006,2
2954,San luis potosi,103702,83402.0,2006,2
2955,Sinaloa,1460,199.0,2006,2
2956,Sonora,1377,95.0,2006,2
2957,Tabasco,30,10.0,2006,2
2958,Tamaulipas,2859,2645.0,2006,2
2959,Tlaxcala,6837,6837.0,2006,2
2960,Veracruz,9473,8514.0,2006,2
2961,Yucatan,63,24.0,2006,2
2962,Zacatecas,582604,320592.0,2006,2
2963,Total,1384299,912151.0,2006,2
2964,Region lagunera,9068,5787.0,2006,2
2965,Laguna coahuila,53,37.0,2006,2
2966,Laguna durango,9015,5750.0,2006,2
2967,Baja california,449,24.0,2006,8
2968,Chiapas,66340,7151.0,2006,8
2969,Oaxaca,34639,173.0,2006,8
2970,Puebla,57315,900.0,2006,8
2971,Tamaulipas,116,7.0,2006,8
2972,Tlaxcala,6832,41.0,2006,8
2973,Veracruz,12764,100.0,2006,8
2974,Zacatecas,559914,1995.0,2006,8
2975,Total,1351440,10391.0,2006,8
2976,Baja california,449,24.0,2006,9
2977,Coahuila,6834,110.0,2006,9
2978,Chiapas,78249,20542.0,2006,9
2979,Chihuahua,78748,2.0,2006,9
2980,Ciudad de mexico,317,42.0,2006,9
2981,Guanajuato,90152,137.0,2006,9
2982,Guerrero,10604,147.0,2006,9
2983,Hidalgo,30678,400.0,2006,9
2984,Mexico,14057,180.0,2006,9
2985,Oaxaca,37280,173.0,2006,9
2986,Puebla,57620,2413.0,2006,9
2987,Tabasco,14,10.0,2006,9
2988,Tamaulipas,2172,7.0,2006,9
2989,Tlaxcala,6832,589.0,2006,9
2990,Veracruz,13633,731.0,2006,9
2991,Zacatecas,577618,3198.0,2006,9
2992,Total,1398433,28705.0,2006,9
2993,Region lagunera,10419,110.0,2006,9
2994,Laguna coahuila,127,110.0,2006,9
2995,Aguascalientes,9707,227.0,2006,10
2996,Baja california,449,24.0,2006,10
2997,Coahuila,6838,695.0,2006,10
2998,Colima,13,5.0,2006,10
2999,Chiapas,81979,36701.0,2006,10
3000,Chihuahua,79272,43809.0,2006,10
3001,Ciudad de mexico,317,67.0,2006,10
3002,Durango,242448,39716.0,2006,10
3003,Guanajuato,90152,9455.0,2006,10
3004,Guerrero,10604,1648.0,2006,10
3005,Hidalgo,30678,4698.0,2006,10
3006,Jalisco,15687,2073.0,2006,10
3007,Mexico,14077,3766.0,2006,10
3008,Michoacan,2980,194.0,2006,10
3009,Morelos,1848,166.0,2006,10
3010,Nuevo leon,2276,350.0,2006,10
3011,Oaxaca,37279,8293.0,2006,10
3012,Puebla,57620,21690.0,2006,10
3013,Queretaro,15097,8.0,2006,10
3014,Quintana roo,16,4.0,2006,10
3015,San luis potosi,102006,50490.0,2006,10
3016,Tabasco,14,14.0,2006,10
3017,Tamaulipas,3009,7.0,2006,10
3018,Tlaxcala,6832,3891.0,2006,10
3019,Veracruz,13633,3288.0,2006,10
3020,Yucatan,1,1.0,2006,10
3021,Zacatecas,578500,82382.0,2006,10
3022,Total,1405416,313661.0,2006,10
3023,Region lagunera,10685,302.0,2006,10
3024,Laguna coahuila,127,110.0,2006,10
3025,Laguna durango,10558,192.0,2006,10
3026,Aguascalientes,9707,7616.0,2006,11
3027,Baja california,449,24.0,2006,11
3028,Coahuila,6838,4253.0,2006,11
3029,Colima,13,8.0,2006,11
3030,Chiapas,81979,47774.0,2006,11
3031,Chihuahua,79281,72203.0,2006,11
3032,Ciudad de mexico,317,75.0,2006,11
3033,Durango,242448,219158.0,2006,11
3034,Guanajuato,90152,46273.0,2006,11
3035,Guerrero,10604,4644.0,2006,11
3036,Hidalgo,30678,27898.0,2006,11
3037,Jalisco,15687,7799.0,2006,11
3038,Mexico,14072,7008.0,2006,11
3039,Michoacan,2980,822.0,2006,11
3040,Morelos,1848,550.0,2006,11
3041,Nayarit,364,340.0,2006,11
3042,Nuevo leon,2276,690.0,2006,11
3043,Oaxaca,37280,16485.0,2006,11
3044,Puebla,57620,42118.0,2006,11
3045,Queretaro,15097,2713.0,2006,11
3046,Quintana roo,16,8.0,2006,11
3047,San luis potosi,102006,79223.0,2006,11
3048,Sinaloa,775,168.0,2006,11
3049,Sonora,944,510.0,2006,11
3050,Tabasco,14,14.0,2006,11
3051,Tamaulipas,3019,50.0,2006,11
3052,Tlaxcala,6832,6658.0,2006,11
3053,Veracruz,13753,6004.0,2006,11
3054,Yucatan,1,1.0,2006,11
3055,Zacatecas,578500,425517.0,2006,11
3056,Total,1405551,1026605.0,2006,11
3057,Region lagunera,10685,1076.0,2006,11
3058,Laguna coahuila,127,120.0,2006,11
3059,Laguna durango,10558,956.0,2006,11
3060,Aguascalientes,9707,9044.0,2007,1
3061,Baja california,449,24.0,2007,1
3062,Coahuila,6838,4270.0,2007,1
3063,Colima,13,13.0,2007,1
3064,Chiapas,81979,73724.0,2007,1
3065,Chihuahua,79281,74626.0,2007,1
3066,Ciudad de mexico,317,317.0,2007,1
3067,Durango,242448,241760.0,2007,1
3068,Guanajuato,90152,70746.0,2007,1
3069,Guerrero,10756,7126.0,2007,1
3070,Hidalgo,30678,29093.0,2007,1
3071,Jalisco,15707,9722.0,2007,1
3072,Mexico,14074,14043.0,2007,1
3073,Michoacan,2979,2838.0,2007,1
3074,Morelos,1852,1614.0,2007,1
3075,Nayarit,364,350.0,2007,1
3076,Nuevo leon,2276,1380.0,2007,1
3077,Oaxaca,37280,31863.0,2007,1
3078,Puebla,57690,54017.0,2007,1
3079,Queretaro,15097,6324.0,2007,1
3080,Quintana roo,16,12.0,2007,1
3081,San luis potosi,102006,87980.0,2007,1
3082,Sinaloa,775,684.0,2007,1
3083,Sonora,944,510.0,2007,1
3084,Tabasco,14,14.0,2007,1
3085,Tamaulipas,3019,1685.0,2007,1
3086,Tlaxcala,6832,6818.0,2007,1
3087,Veracruz,13753,10822.0,2007,1
3088,Yucatan,1,1.0,2007,1
3089,Zacatecas,578500,569100.0,2007,1
3090,Total,1405797,1310520.0,2007,1
3091,Region lagunera,10685,10382.0,2007,1
3092,Laguna coahuila,127,120.0,2007,1
3093,Laguna durango,10558,10262.0,2007,1
3094,Aguascalientes,9707,9044.0,2007,2
3095,Baja california,449,24.0,2007,2
3096,Coahuila,6838,4270.0,2007,2
3097,Colima,13,13.0,2007,2
3098,Chiapas,81979,81979.0,2007,2
3099,Chihuahua,79281,74626.0,2007,2
3100,Ciudad de mexico,317,317.0,2007,2
3101,Durango,242448,241760.0,2007,2
3102,Guanajuato,90152,70746.0,2007,2
3103,Guerrero,10756,10756.0,2007,2
3104,Hidalgo,30678,29093.0,2007,2
3105,Jalisco,15707,9844.0,2007,2
3106,Mexico,14074,14073.0,2007,2
3107,Michoacan,2979,2908.0,2007,2
3108,Morelos,1852,1840.0,2007,2
3109,Nayarit,364,364.0,2007,2
3110,Nuevo leon,2276,1432.0,2007,2
3111,Oaxaca,37280,31863.0,2007,2
3112,Puebla,57690,54167.0,2007,2
3113,Queretaro,15097,7207.0,2007,2
3114,Quintana roo,16,14.0,2007,2
3115,San luis potosi,102006,87980.0,2007,2
3116,Sinaloa,775,684.0,2007,2
3117,Sonora,944,510.0,2007,2
3118,Tabasco,14,14.0,2007,2
3119,Tamaulipas,3019,2996.0,2007,2
3120,Tlaxcala,6813,6799.0,2007,2
3121,Veracruz,14044,13894.0,2007,2
3122,Yucatan,1,1.0,2007,2
3123,Zacatecas,578500,569100.0,2007,2
3124,Total,1406069,1328318.0,2007,2
3125,Region lagunera,10685,10382.0,2007,2
3126,Laguna coahuila,127,120.0,2007,2
3127,Laguna durango,10558,10262.0,2007,2
3128,Ciudad de mexico,288,16.0,2007,7
3129,Total,1131385,16.0,2007,7
3130,Chiapas,67847,4233.0,2007,8
3131,Ciudad de mexico,288,35.0,2007,8
3132,Puebla,62740,800.0,2007,8
3133,Quintana roo,18,2.0,2007,8
3134,Tlaxcala,6658,93.0,2007,8
3135,Total,1305201,5162.0,2007,8
3136,Chiapas,76134,18319.0,2007,9
3137,Ciudad de mexico,288,56.0,2007,9
3138,Durango,221934,255.0,2007,9
3139,Guanajuato,92284,140.0,2007,9
3140,Guerrero,9863,302.0,2007,9
3141,Mexico,13858,27.0,2007,9
3142,Michoacan,2756,80.0,2007,9
3143,Morelos,1999,2.0,2007,9
3144,Nuevo leon,4145,100.0,2007,9
3145,Oaxaca,36666,149.0,2007,9
3146,Puebla,62710,3588.0,2007,9
3147,Quintana roo,18,2.0,2007,9
3148,Tlaxcala,6658,93.0,2007,9
3149,Veracruz,11649,220.0,2007,9
3150,Total,1345467,23333.0,2007,9
3151,Region lagunera,9386,255.0,2007,9
3152,Laguna durango,9360,255.0,2007,9
3153,Aguascalientes,9898,1069.0,2007,10
3154,Coahuila,6678,1102.0,2007,10
3155,Chiapas,83663,42874.0,2007,10
3156,Chihuahua,67803,31572.0,2007,10
3157,Ciudad de mexico,288,77.0,2007,10
3158,Durango,221934,1470.0,2007,10
3159,Guanajuato,92326,4143.0,2007,10
3160,Guerrero,9950,1601.0,2007,10
3161,Hidalgo,33007,5867.0,2007,10
3162,Jalisco,12790,4933.0,2007,10
3163,Mexico,13858,595.0,2007,10
3164,Michoacan,2756,670.0,2007,10
3165,Morelos,1999,211.0,2007,10
3166,Nuevo leon,4279,455.0,2007,10
3167,Oaxaca,36666,2449.0,2007,10
3168,Puebla,62721,22710.0,2007,10
3169,Queretaro,15045,126.0,2007,10
3170,Quintana roo,18,2.0,2007,10
3171,San luis potosi,116424,67979.0,2007,10
3172,Sinaloa,727,286.0,2007,10
3173,Sonora,2121,67.0,2007,10
3174,Tabasco,7,7.0,2007,10
3175,Tamaulipas,3337,8.0,2007,10
3176,Tlaxcala,6640,4466.0,2007,10
3177,Veracruz,11769,2496.0,2007,10
3178,Yucatan,3,3.0,2007,10
3179,Zacatecas,537982,118358.0,2007,10
3180,Total,1355374,315596.0,2007,10
3181,Region lagunera,9386,265.0,2007,10
3182,Laguna durango,9360,265.0,2007,10
3183,Aguascalientes,9898,2172.0,2007,11
3184,Coahuila,6678,5498.0,2007,11
3185,Colima,13,13.0,2007,11
3186,Chiapas,83663,48573.0,2007,11
3187,Chihuahua,67803,57672.0,2007,11
3188,Ciudad de mexico,288,135.0,2007,11
3189,Durango,221934,200960.0,2007,11
3190,Guanajuato,92326,32985.0,2007,11
3191,Guerrero,9886,7326.0,2007,11
3192,Hidalgo,33007,28741.0,2007,11
3193,Jalisco,12790,8354.0,2007,11
3194,Mexico,13858,9966.0,2007,11
3195,Michoacan,2756,1168.0,2007,11
3196,Morelos,1999,211.0,2007,11
3197,Nayarit,432,364.0,2007,11
3198,Nuevo leon,4279,3422.0,2007,11
3199,Oaxaca,36962,13054.0,2007,11
3200,Puebla,62728,55844.0,2007,11
3201,Queretaro,15045,5675.0,2007,11
3202,Quintana roo,18,2.0,2007,11
3203,San luis potosi,116474,92654.0,2007,11
3204,Sinaloa,727,286.0,2007,11
3205,Sonora,2171,67.0,2007,11
3206,Tabasco,7,7.0,2007,11
3207,Tamaulipas,3337,361.0,2007,11
3208,Tlaxcala,6616,6115.0,2007,11
3209,Veracruz,11769,3237.0,2007,11
3210,Yucatan,3,3.0,2007,11
3211,Zacatecas,537982,358586.0,2007,11
3212,Total,1355729,943453.0,2007,11
3213,Region lagunera,9386,7200.0,2007,11
3214,Laguna coahuila,26,19.0,2007,11
3215,Laguna durango,9360,7181.0,2007,11
3216,Aguascalientes,9898,2859.0,2008,1
3217,Campeche,40,40.0,2008,1
3218,Coahuila,6678,5657.0,2008,1
3219,Colima,13,13.0,2008,1
3220,Chiapas,83663,78376.0,2008,1
3221,Chihuahua,68069,63829.0,2008,1
3222,Ciudad de mexico,288,288.0,2008,1
3223,Durango,221934,201184.0,2008,1
3224,Guanajuato,92326,66242.0,2008,1
3225,Guerrero,9886,9615.0,2008,1
3226,Hidalgo,33007,29493.0,2008,1
3227,Jalisco,12790,9140.0,2008,1
3228,Mexico,13858,13031.0,2008,1
3229,Michoacan,2756,2514.0,2008,1
3230,Morelos,1999,1938.0,2008,1
3231,Nayarit,432,432.0,2008,1
3232,Nuevo leon,4279,4084.0,2008,1
3233,Oaxaca,36962,30201.0,2008,1
3234,Puebla,62728,59291.0,2008,1
3235,Queretaro,15045,11092.0,2008,1
3236,Quintana roo,18,2.0,2008,1
3237,San luis potosi,116478,99713.0,2008,1
3238,Sinaloa,727,568.0,2008,1
3239,Sonora,2171,1067.0,2008,1
3240,Tabasco,7,7.0,2008,1
3241,Tamaulipas,3337,2043.0,2008,1
3242,Tlaxcala,6652,6612.0,2008,1
3243,Veracruz,11769,8133.0,2008,1
3244,Yucatan,3,3.0,2008,1
3245,Zacatecas,537982,437358.0,2008,1
3246,Total,1356036,1144827.0,2008,1
3247,Region lagunera,9386,7278.0,2008,1
3248,Laguna coahuila,26,19.0,2008,1
3249,Laguna durango,9360,7259.0,2008,1
3250,Aguascalientes,9898,2859.0,2008,2
3251,Campeche,40,40.0,2008,2
3252,Coahuila,6678,5657.0,2008,2
3253,Colima,13,13.0,2008,2
3254,Chiapas,83663,82189.0,2008,2
3255,Chihuahua,68069,63829.0,2008,2
3256,Ciudad de mexico,288,288.0,2008,2
3257,Durango,221934,201184.0,2008,2
3258,Guanajuato,92326,66242.0,2008,2
3259,Guerrero,9704,9615.0,2008,2
3260,Hidalgo,33007,29493.0,2008,2
3261,Jalisco,12790,9209.0,2008,2
3262,Mexico,13858,13681.0,2008,2
3263,Michoacan,2756,2703.0,2008,2
3264,Morelos,1999,1994.0,2008,2
3265,Nayarit,432,432.0,2008,2
3266,Nuevo leon,4279,4084.0,2008,2
3267,Oaxaca,36962,35462.0,2008,2
3268,Puebla,62728,61451.0,2008,2
3269,Queretaro,15045,11092.0,2008,2
3270,Quintana roo,18,2.0,2008,2
3271,San luis potosi,116478,99713.0,2008,2
3272,Sinaloa,727,568.0,2008,2
3273,Sonora,2171,1067.0,2008,2
3274,Tabasco,7,7.0,2008,2
3275,Tamaulipas,3337,2608.0,2008,2
3276,Tlaxcala,6658,6654.0,2008,2
3277,Veracruz,11769,8133.0,2008,2
3278,Zacatecas,537982,437358.0,2008,2
