,Estado,Año,Mes,SPI
25761,Tlaxcala,1975,4,-1.086666667
25762,Tlaxcala,1975,5,0.016666667
25763,Tlaxcala,1975,6,-0.08
25764,Tlaxcala,1975,7,-0.436666667
25765,Tlaxcala,1975,8,-0.736666667
25766,Tlaxcala,1975,9,-1.476666667
25767,Tlaxcala,1975,10,-1.203333333
25768,Tlaxcala,1975,11,-1.243333333
25769,Tlaxcala,1975,12,-0.833333333
25770,Tlaxcala,1976,1,-0.11
25771,Tlaxcala,1976,2,0.373333333
25772,Tlaxcala,1976,3,-0.343333333
25773,Tlaxcala,1976,4,1.63
25774,Tlaxcala,1976,5,1.193333333
25775,Tlaxcala,1976,6,-1.156666667
25776,Tlaxcala,1976,7,0.986666667
25777,Tlaxcala,1976,8,-0.28
25778,Tlaxcala,1976,9,0.133333333
25779,Tlaxcala,1976,10,0.973333333
25780,Tlaxcala,1976,11,0.65
25781,Tlaxcala,1976,12,0.623333333
25782,Tlaxcala,1977,1,-0.04
25783,Tlaxcala,1977,2,0.6
25784,Tlaxcala,1977,3,-0.79
25785,Tlaxcala,1977,4,-0.6
25786,Tlaxcala,1977,5,-0.273333333
25787,Tlaxcala,1977,6,-0.116666667
25788,Tlaxcala,1977,7,-1.883333333
25789,Tlaxcala,1977,8,0.093333333
25790,Tlaxcala,1977,9,0.133333333
25791,Tlaxcala,1977,10,-0.766666667
25792,Tlaxcala,1977,11,-0.716666667
25793,Tlaxcala,1977,12,1.166666667
25794,Tlaxcala,1978,1,0.013333333
25795,Tlaxcala,1978,2,0.22
25796,Tlaxcala,1978,3,1.736666667
25797,Tlaxcala,1978,4,-0.803333333
25798,Tlaxcala,1978,5,-0.326666667
25799,Tlaxcala,1978,6,0.793333333
25800,Tlaxcala,1978,7,-0.216666667
25801,Tlaxcala,1978,8,-0.963333333
25802,Tlaxcala,1978,9,-0.546666667
25803,Tlaxcala,1978,10,-0.01
25804,Tlaxcala,1978,11,0.96
25805,Tlaxcala,1978,12,-0.016666667
25806,Tlaxcala,1979,1,-0.336666667
25807,Tlaxcala,1979,2,1.14
25808,Tlaxcala,1979,3,0.32
25809,Tlaxcala,1979,4,1.026666667
25810,Tlaxcala,1979,5,0.236666667
25811,Tlaxcala,1979,6,-0.793333333
25812,Tlaxcala,1979,7,0.87
25813,Tlaxcala,1979,8,0.98
25814,Tlaxcala,1979,9,0.59
25815,Tlaxcala,1979,10,-2.016666667
25816,Tlaxcala,1979,11,-0.17
25817,Tlaxcala,1979,12,0.943333333
25818,Tlaxcala,1980,1,1.44
25819,Tlaxcala,1980,2,-0.426666667
25820,Tlaxcala,1980,3,-0.62
25821,Tlaxcala,1980,4,-0.103333333
25822,Tlaxcala,1980,5,0.253333333
25823,Tlaxcala,1980,6,-0.616666667
25824,Tlaxcala,1980,7,-0.293333333
25825,Tlaxcala,1980,8,1.186666667
25826,Tlaxcala,1980,9,-0.14
25827,Tlaxcala,1980,10,-0.363333333
25828,Tlaxcala,1980,11,1.506666667
25829,Tlaxcala,1980,12,-0.206666667
25830,Tlaxcala,1981,1,0.26
25831,Tlaxcala,1981,2,1.283333333
25832,Tlaxcala,1981,3,0.683333333
25833,Tlaxcala,1981,4,0.823333333
25834,Tlaxcala,1981,5,0.61
25835,Tlaxcala,1981,6,1.053333333
25836,Tlaxcala,1981,7,0.463333333
25837,Tlaxcala,1981,8,0.516666667
25838,Tlaxcala,1981,9,-1.096666667
25839,Tlaxcala,1981,10,1.016666667
25840,Tlaxcala,1981,11,-0.27
25841,Tlaxcala,1981,12,0.253333333
25842,Tlaxcala,1982,1,-0.336666667
25843,Tlaxcala,1982,2,1.31
25844,Tlaxcala,1982,3,1.276666667
25845,Tlaxcala,1982,4,0.71
25846,Tlaxcala,1982,5,1.123333333
25847,Tlaxcala,1982,6,-0.873333333
25848,Tlaxcala,1982,7,-1.1
25849,Tlaxcala,1982,8,-1.1
25850,Tlaxcala,1982,9,-2.16
25851,Tlaxcala,1982,10,0.116666667
25852,Tlaxcala,1982,11,-0.67
25853,Tlaxcala,1982,12,-0.176666667
25854,Tlaxcala,1983,1,0.583333333
25855,Tlaxcala,1983,2,1.033333333
25856,Tlaxcala,1983,3,0.226666667
25857,Tlaxcala,1983,4,-1.653333333
25858,Tlaxcala,1983,5,-1.683333333
25859,Tlaxcala,1983,6,-1.786666667
25860,Tlaxcala,1983,7,-0.593333333
25861,Tlaxcala,1983,8,-0.986666667
25862,Tlaxcala,1983,9,0.816666667
25863,Tlaxcala,1983,10,-0.153333333
25864,Tlaxcala,1983,11,0.226666667
25865,Tlaxcala,1983,12,0.09
25866,Tlaxcala,1984,1,0.933333333
25867,Tlaxcala,1984,2,0.383333333
25868,Tlaxcala,1984,3,0.293333333
25869,Tlaxcala,1984,4,-1.506666667
25870,Tlaxcala,1984,5,0.533333333
25871,Tlaxcala,1984,6,0.653333333
25872,Tlaxcala,1984,7,0.226666667
25873,Tlaxcala,1984,8,-0.596666667
25874,Tlaxcala,1984,9,1.15
25875,Tlaxcala,1984,10,-0.433333333
25876,Tlaxcala,1984,11,-0.446666667
25877,Tlaxcala,1984,12,0.17
25878,Tlaxcala,1985,1,-0.3
25879,Tlaxcala,1985,2,0.333333333
25880,Tlaxcala,1985,3,0.043333333
25881,Tlaxcala,1985,4,1.053333333
25882,Tlaxcala,1985,5,0.6
25883,Tlaxcala,1985,6,0.396666667
25884,Tlaxcala,1985,7,0.25
25885,Tlaxcala,1985,8,-0.66
25886,Tlaxcala,1985,9,-0.22
25887,Tlaxcala,1985,10,0.323333333
25888,Tlaxcala,1985,11,0.106666667
25889,Tlaxcala,1985,12,0.426666667
25890,Tlaxcala,1986,1,-0.336666667
25891,Tlaxcala,1986,2,-0.28
25892,Tlaxcala,1986,3,-1.34
25893,Tlaxcala,1986,4,0.196666667
25894,Tlaxcala,1986,5,0.006666667
25895,Tlaxcala,1986,6,-0.383333333
25896,Tlaxcala,1986,7,-1.956666667
25897,Tlaxcala,1986,8,-1.336666667
25898,Tlaxcala,1986,9,-1.84
25899,Tlaxcala,1986,10,-0.65
25900,Tlaxcala,1986,11,-0.986666667
25901,Tlaxcala,1986,12,-0.543333333
25902,Tlaxcala,1987,1,-0.336666667
25903,Tlaxcala,1987,2,-0.37
25904,Tlaxcala,1987,3,0.47
25905,Tlaxcala,1987,4,0.046666667
25906,Tlaxcala,1987,5,-0.263333333
25907,Tlaxcala,1987,6,1.13
25908,Tlaxcala,1987,7,0.613333333
25909,Tlaxcala,1987,8,-0.21
25910,Tlaxcala,1987,9,-0.766666667
25911,Tlaxcala,1987,10,-2.353333333
25912,Tlaxcala,1987,11,0.143333333
25913,Tlaxcala,1987,12,-0.206666667
25914,Tlaxcala,1988,1,-0.77
25915,Tlaxcala,1988,2,-0.166666667
25916,Tlaxcala,1988,3,0.483333333
25917,Tlaxcala,1988,4,-0.693333333
25918,Tlaxcala,1988,5,0.16
25919,Tlaxcala,1988,6,-1.2
25920,Tlaxcala,1988,7,-0.146666667
25921,Tlaxcala,1988,8,1.11
25922,Tlaxcala,1988,9,-0.506666667
25923,Tlaxcala,1988,10,-1.263333333
25924,Tlaxcala,1988,11,-1.1
25925,Tlaxcala,1988,12,-0.88
25926,Tlaxcala,1989,1,-1.236666667
25927,Tlaxcala,1989,2,-0.5
25928,Tlaxcala,1989,3,-0.913333333
25929,Tlaxcala,1989,4,-0.65
25930,Tlaxcala,1989,5,-0.99
25931,Tlaxcala,1989,6,-0.526666667
25932,Tlaxcala,1989,7,-1.943333333
25933,Tlaxcala,1989,8,-0.006666667
25934,Tlaxcala,1989,9,-0.836666667
25935,Tlaxcala,1989,10,-0.913333333
25936,Tlaxcala,1989,11,-1.576666667
25937,Tlaxcala,1989,12,-1.05
25938,Tlaxcala,1990,1,-0.533333333
25939,Tlaxcala,1990,2,0.08
25940,Tlaxcala,1990,3,-0.393333333
25941,Tlaxcala,1990,4,-0.533333333
25942,Tlaxcala,1990,5,-0.573333333
25943,Tlaxcala,1990,6,-1.296666667
25944,Tlaxcala,1990,7,-1.086666667
25945,Tlaxcala,1990,8,-0.57
25946,Tlaxcala,1990,9,-0.723333333
25947,Tlaxcala,1990,10,-0.48
25948,Tlaxcala,1990,11,-1.12
25949,Tlaxcala,1990,12,-0.573333333
25950,Tlaxcala,1991,1,-0.873333333
25951,Tlaxcala,1991,2,-0.806666667
25952,Tlaxcala,1991,3,-1.493333333
25953,Tlaxcala,1991,4,-1.333333333
25954,Tlaxcala,1991,5,-0.693333333
25955,Tlaxcala,1991,6,-0.103333333
25956,Tlaxcala,1991,7,-0.493333333
25957,Tlaxcala,1991,8,-0.95
25958,Tlaxcala,1991,9,-0.603333333
25959,Tlaxcala,1991,10,-0.043333333
25960,Tlaxcala,1991,11,-0.6
25961,Tlaxcala,1991,12,-0.63
25962,Tlaxcala,1992,1,2.496666667
25963,Tlaxcala,1992,2,0.47
25964,Tlaxcala,1992,3,0.766666667
25965,Tlaxcala,1992,4,0.463333333
25966,Tlaxcala,1992,5,1.27
25967,Tlaxcala,1992,6,-0.39
25968,Tlaxcala,1992,7,0.163333333
25969,Tlaxcala,1992,8,-0.683333333
25970,Tlaxcala,1992,9,-0.6
25971,Tlaxcala,1992,10,1.146666667
25972,Tlaxcala,1992,11,2.083333333
25973,Tlaxcala,1992,12,-0.07
25974,Tlaxcala,1993,1,0.593333333
25975,Tlaxcala,1993,2,0.656666667
25976,Tlaxcala,1993,3,0.03
25977,Tlaxcala,1993,4,-0.28
25978,Tlaxcala,1993,5,-0.963333333
25979,Tlaxcala,1993,6,0.433333333
25980,Tlaxcala,1993,7,0.573333333
25981,Tlaxcala,1993,8,-1.66
25982,Tlaxcala,1993,9,-0.126666667
25983,Tlaxcala,1993,10,-0.846666667
25984,Tlaxcala,1993,11,0.196666667
25985,Tlaxcala,1993,12,-0.206666667
25986,Tlaxcala,1994,1,0.776666667
25987,Tlaxcala,1994,2,-0.083333333
25988,Tlaxcala,1994,3,-0.366666667
25989,Tlaxcala,1994,4,-0.366666667
25990,Tlaxcala,1994,5,-0.583333333
25991,Tlaxcala,1994,6,0.05
25992,Tlaxcala,1994,7,-0.743333333
25993,Tlaxcala,1994,8,1.046666667
25994,Tlaxcala,1994,9,-0.4
25995,Tlaxcala,1994,10,0.713333333
25996,Tlaxcala,1994,11,-0.686666667
25997,Tlaxcala,1994,12,0.183333333
25998,Tlaxcala,1995,1,1.54
25999,Tlaxcala,1995,2,0.633333333
26000,Tlaxcala,1995,3,0.623333333
26001,Tlaxcala,1995,4,0.193333333
26002,Tlaxcala,1995,5,-0.073333333
26003,Tlaxcala,1995,6,-0.986666667
26004,Tlaxcala,1995,7,0.236666667
26005,Tlaxcala,1995,8,2.026666667
26006,Tlaxcala,1995,9,-0.05
26007,Tlaxcala,1995,10,0.086666667
26008,Tlaxcala,1995,11,0.4
26009,Tlaxcala,1995,12,2.81
26010,Tlaxcala,1996,1,-0.336666667
26011,Tlaxcala,1996,2,0.003333333
26012,Tlaxcala,1996,3,-0.156666667
26013,Tlaxcala,1996,4,-0.333333333
26014,Tlaxcala,1996,5,-0.013333333
26015,Tlaxcala,1996,6,0.333333333
26016,Tlaxcala,1996,7,-0.256666667
26017,Tlaxcala,1996,8,0.313333333
26018,Tlaxcala,1996,9,-0.566666667
26019,Tlaxcala,1996,10,0.643333333
26020,Tlaxcala,1996,11,-0.943333333
26021,Tlaxcala,1996,12,1.333333333
26022,Tlaxcala,1997,1,-0.073333333
26023,Tlaxcala,1997,2,-0.296666667
26024,Tlaxcala,1997,3,1.64
26025,Tlaxcala,1997,4,1.966666667
26026,Tlaxcala,1997,5,0.773333333
26027,Tlaxcala,1997,6,-0.626666667
26028,Tlaxcala,1997,7,0.376666667
26029,Tlaxcala,1997,8,-1.51
26030,Tlaxcala,1997,9,-0.396666667
26031,Tlaxcala,1997,10,0.213333333
26032,Tlaxcala,1997,11,0.77
26033,Tlaxcala,1997,12,1.21
26034,Tlaxcala,1998,1,0.1
26035,Tlaxcala,1998,2,-0.456666667
26036,Tlaxcala,1998,3,-1.07
26037,Tlaxcala,1998,4,-1.203333333
26038,Tlaxcala,1998,5,-2.103333333
26039,Tlaxcala,1998,6,-1.053333333
26040,Tlaxcala,1998,7,-0.863333333
26041,Tlaxcala,1998,8,0.113333333
26042,Tlaxcala,1998,9,1.513333333
26043,Tlaxcala,1998,10,0.153333333
26044,Tlaxcala,1998,11,0
26045,Tlaxcala,1998,12,-0.206666667
26046,Tlaxcala,1999,1,-0.336666667
26047,Tlaxcala,1999,2,-0.456666667
26048,Tlaxcala,1999,3,0.366666667
26049,Tlaxcala,1999,4,0.096666667
26050,Tlaxcala,1999,5,-1.243333333
26051,Tlaxcala,1999,6,-1.363333333
26052,Tlaxcala,1999,7,0.77
26053,Tlaxcala,1999,8,0.18
26054,Tlaxcala,1999,9,-0.146666667
26055,Tlaxcala,1999,10,2.23
26056,Tlaxcala,1999,11,-0.31
26057,Tlaxcala,1999,12,0.086666667
26058,Tlaxcala,2000,1,-0.336666667
26059,Tlaxcala,2000,2,-0.456666667
26060,Tlaxcala,2000,3,-0.303333333
26061,Tlaxcala,2000,4,-0.223333333
26062,Tlaxcala,2000,5,-0.043333333
26063,Tlaxcala,2000,6,0.603333333
26064,Tlaxcala,2000,7,-1.246666667
26065,Tlaxcala,2000,8,0.133333333
26066,Tlaxcala,2000,9,-0.296666667
26067,Tlaxcala,2000,10,-0.526666667
26068,Tlaxcala,2000,11,0.703333333
26069,Tlaxcala,2000,12,0.643333333
26070,Tlaxcala,2001,1,-0.293333333
26071,Tlaxcala,2001,2,0.2
26072,Tlaxcala,2001,3,-0.233333333
26073,Tlaxcala,2001,4,-0.03
26074,Tlaxcala,2001,5,0.67
26075,Tlaxcala,2001,6,0.496666667
26076,Tlaxcala,2001,7,0.693333333
26077,Tlaxcala,2001,8,-0.863333333
26078,Tlaxcala,2001,9,0.15
26079,Tlaxcala,2001,10,-0.42
26080,Tlaxcala,2001,11,-0.506666667
26081,Tlaxcala,2001,12,1.343333333
26082,Tlaxcala,2002,1,0.676666667
26083,Tlaxcala,2002,2,0.046666667
26084,Tlaxcala,2002,3,-0.646666667
26085,Tlaxcala,2002,4,-0.113333333
26086,Tlaxcala,2002,5,-0.923333333
26087,Tlaxcala,2002,6,-0.07
26088,Tlaxcala,2002,7,0.03
26089,Tlaxcala,2002,8,-1.53
26090,Tlaxcala,2002,9,1.12
26091,Tlaxcala,2002,10,0.84
26092,Tlaxcala,2002,11,0.633333333
26093,Tlaxcala,2002,12,-0.206666667
26094,Tlaxcala,2003,1,-0.336666667
26095,Tlaxcala,2003,2,-0.456666667
26096,Tlaxcala,2003,3,-0.37
26097,Tlaxcala,2003,4,0.423333333
26098,Tlaxcala,2003,5,0.533333333
26099,Tlaxcala,2003,6,1.21
26100,Tlaxcala,2003,7,-0.776666667
26101,Tlaxcala,2003,8,-0.296666667
26102,Tlaxcala,2003,9,0.476666667
26103,Tlaxcala,2003,10,0.663333333
26104,Tlaxcala,2003,11,-0.376666667
26105,Tlaxcala,2003,12,-0.206666667
26106,Tlaxcala,2004,1,1.026666667
26107,Tlaxcala,2004,2,-0.026666667
26108,Tlaxcala,2004,3,0.936666667
26109,Tlaxcala,2004,4,0.536666667
26110,Tlaxcala,2004,5,0.693333333
26111,Tlaxcala,2004,6,-0.223333333
26112,Tlaxcala,2004,7,-0.76
26113,Tlaxcala,2004,8,-0.586666667
26114,Tlaxcala,2004,9,0.17
26115,Tlaxcala,2004,10,0.83
26116,Tlaxcala,2004,11,-0.466666667
26117,Tlaxcala,2004,12,-0.206666667
26118,Tlaxcala,2005,1,-0.223333333
26119,Tlaxcala,2005,2,0.273333333
26120,Tlaxcala,2005,3,-9.25E-18
26121,Tlaxcala,2005,4,0.753333333
26122,Tlaxcala,2005,5,-0.776666667
26123,Tlaxcala,2005,6,-2.1
26124,Tlaxcala,2005,7,-0.276666667
26125,Tlaxcala,2005,8,0.463333333
26126,Tlaxcala,2005,9,-1.583333333
26127,Tlaxcala,2005,10,1.843333333
26128,Tlaxcala,2005,11,-0.626666667
26129,Tlaxcala,2005,12,-0.1
26130,Tlaxcala,2006,1,-0.076666667
26131,Tlaxcala,2006,2,-0.456666667
26132,Tlaxcala,2006,3,0.756666667
26133,Tlaxcala,2006,4,-0.276666667
26134,Tlaxcala,2006,5,0.746666667
26135,Tlaxcala,2006,6,-0.96
26136,Tlaxcala,2006,7,-0.786666667
26137,Tlaxcala,2006,8,0.236666667
26138,Tlaxcala,2006,9,-0.543333333
26139,Tlaxcala,2006,10,0.543333333
26140,Tlaxcala,2006,11,1.43
26141,Tlaxcala,2006,12,0.016666667
26142,Tlaxcala,2007,1,0.726666667
26143,Tlaxcala,2007,2,1.926666667
26144,Tlaxcala,2007,3,-0.433333333
26145,Tlaxcala,2007,4,0.32
26146,Tlaxcala,2007,5,-0.146666667
26147,Tlaxcala,2007,6,-0.123333333
26148,Tlaxcala,2007,7,-0.023333333
26149,Tlaxcala,2007,8,0.476666667
26150,Tlaxcala,2007,9,-0.66
26151,Tlaxcala,2007,10,-0.393333333
26152,Tlaxcala,2007,11,0.206666667
26153,Tlaxcala,2007,12,0.926666667
26154,Tlaxcala,2008,1,-0.88
26155,Tlaxcala,2008,2,-0.08
26156,Tlaxcala,2008,3,-0.8
26157,Tlaxcala,2008,4,0.36
26158,Tlaxcala,2008,5,-0.166666667
26159,Tlaxcala,2008,6,1.543333333
26160,Tlaxcala,2008,7,1.083333333
26161,Tlaxcala,2008,8,-0.393333333
26162,Tlaxcala,2008,9,-0.036666667
26163,Tlaxcala,2008,10,-0.833333333
26164,Tlaxcala,2008,11,-0.943333333
26165,Tlaxcala,2008,12,0.093333333
26166,Tlaxcala,2009,1,0.14
26167,Tlaxcala,2009,2,0.283333333
26168,Tlaxcala,2009,3,-0.713333333
26169,Tlaxcala,2009,4,-1.653333333
26170,Tlaxcala,2009,5,0.686666667
26171,Tlaxcala,2009,6,-0.283333333
26172,Tlaxcala,2009,7,-0.936666667
26173,Tlaxcala,2009,8,-0.97
26174,Tlaxcala,2009,9,1.883333333
26175,Tlaxcala,2009,10,-0.206666667
26176,Tlaxcala,2009,11,-0.82
26177,Tlaxcala,2009,12,0.753333333
26178,Tlaxcala,2010,1,1.906666667
26179,Tlaxcala,2010,2,2.61
26180,Tlaxcala,2010,3,-0.606666667
26181,Tlaxcala,2010,4,1.433333333
26182,Tlaxcala,2010,5,-1.033333333
26183,Tlaxcala,2010,6,-1.1
26184,Tlaxcala,2010,7,1.903333333
26185,Tlaxcala,2010,8,-0.223333333
26186,Tlaxcala,2010,9,0.703333333
26187,Tlaxcala,2010,10,-1.29
26188,Tlaxcala,2010,11,-0.476666667
26189,Tlaxcala,2010,12,-0.206666667
26190,Tlaxcala,2011,1,-0.323333333
26191,Tlaxcala,2011,2,-0.456666667
26192,Tlaxcala,2011,3,-0.013333333
26193,Tlaxcala,2011,4,-0.333333333
26194,Tlaxcala,2011,5,-0.13
26195,Tlaxcala,2011,6,-0.006666667
26196,Tlaxcala,2011,7,0.343333333
26197,Tlaxcala,2011,8,0.876666667
26198,Tlaxcala,2011,9,-0.276666667
26199,Tlaxcala,2011,10,-0.04
26200,Tlaxcala,2011,11,-1.066666667
26201,Tlaxcala,2011,12,-0.69
26202,Tlaxcala,2012,1,-0.616666667
26203,Tlaxcala,2012,2,0.463333333
26204,Tlaxcala,2012,3,-0.116666667
26205,Tlaxcala,2012,4,-0.8
26206,Tlaxcala,2012,5,-1.266666667
26207,Tlaxcala,2012,6,-0.723333333
26208,Tlaxcala,2012,7,-0.76
26209,Tlaxcala,2012,8,-0.51
26210,Tlaxcala,2012,9,-1.09
26211,Tlaxcala,2012,10,-1.41
26212,Tlaxcala,2012,11,-0.356666667
26213,Tlaxcala,2012,12,-1.506666667
26214,Tlaxcala,2013,1,-0.733333333
26215,Tlaxcala,2013,2,-0.233333333
26216,Tlaxcala,2013,3,-0.47
26217,Tlaxcala,2013,4,-0.113333333
26218,Tlaxcala,2013,5,-0.6
26219,Tlaxcala,2013,6,0.066666667
26220,Tlaxcala,2013,7,1.656666667
26221,Tlaxcala,2013,8,-0.893333333
26222,Tlaxcala,2013,9,1.62
26223,Tlaxcala,2013,10,0.643333333
26224,Tlaxcala,2013,11,1.683333333
26225,Tlaxcala,2013,12,0.756666667
26226,Tlaxcala,2014,1,-0.193333333
26227,Tlaxcala,2014,2,-0.41
26228,Tlaxcala,2014,3,0.433333333
26229,Tlaxcala,2014,4,-0.553333333
26230,Tlaxcala,2014,5,1.306666667
26231,Tlaxcala,2014,6,1.243333333
26232,Tlaxcala,2014,7,0.59
26233,Tlaxcala,2014,8,0.633333333
26234,Tlaxcala,2014,9,0.46
26235,Tlaxcala,2014,10,1.04
26236,Tlaxcala,2014,11,0.193333333
26237,Tlaxcala,2014,12,1.37
26238,Tlaxcala,2015,1,0.206666667
26239,Tlaxcala,2015,2,0.03
26240,Tlaxcala,2015,3,2.73
26241,Tlaxcala,2015,4,0.45
26242,Tlaxcala,2015,5,1.193333333
26243,Tlaxcala,2015,6,0.706666667
26244,Tlaxcala,2015,7,-0.323333333
26245,Tlaxcala,2015,8,-1.163333333
26246,Tlaxcala,2015,9,1.033333333
26247,Tlaxcala,2015,10,-0.643333333
26248,Tlaxcala,2015,11,0.116666667
26249,Tlaxcala,2015,12,0.093333333
26250,Tlaxcala,2016,1,0.836666667
26251,Tlaxcala,2016,2,-0.456666667
26252,Tlaxcala,2016,3,1.76
26253,Tlaxcala,2016,4,0.58
26254,Tlaxcala,2016,5,-0.176666667
26255,Tlaxcala,2016,6,0.96
26256,Tlaxcala,2016,7,0.073333333
26257,Tlaxcala,2016,8,0.876666667
26258,Tlaxcala,2016,9,0.25
26259,Tlaxcala,2016,10,-0.256666667
26260,Tlaxcala,2016,11,0.826666667
26261,Tlaxcala,2016,12,-0.206666667
26262,Tlaxcala,2017,1,-0.336666667
26263,Tlaxcala,2017,2,-0.456666667
26264,Tlaxcala,2017,3,0.73
26265,Tlaxcala,2017,4,-0.826666667
26266,Tlaxcala,2017,5,0.07
26267,Tlaxcala,2017,6,-0.496666667
26268,Tlaxcala,2017,7,1.356666667
26269,Tlaxcala,2017,8,1.013333333
26270,Tlaxcala,2017,9,0.35
26271,Tlaxcala,2017,10,-0.83
26272,Tlaxcala,2017,11,-0.626666667
26273,Tlaxcala,2017,12,-0.206666667
26274,Tlaxcala,2018,1,0.256666667
26275,Tlaxcala,2018,2,0.513333333
26276,Tlaxcala,2018,3,-0.15
26277,Tlaxcala,2018,4,1.316666667
26278,Tlaxcala,2018,5,-0.416666667
26279,Tlaxcala,2018,6,1.046666667
26280,Tlaxcala,2018,7,-1.796666667
26281,Tlaxcala,2018,8,0.71
26282,Tlaxcala,2018,9,-0.496666667
26283,Tlaxcala,2018,10,1.023333333
26284,Tlaxcala,2018,11,1.65
26285,Tlaxcala,2018,12,-0.023333333
26286,Tlaxcala,2019,1,-0.273333333
26287,Tlaxcala,2019,2,0.296666667
26288,Tlaxcala,2019,3,-0.636666667
26289,Tlaxcala,2019,4,-0.863333333
26290,Tlaxcala,2019,5,-1.44
26291,Tlaxcala,2019,6,0.353333333
26292,Tlaxcala,2019,7,0.653333333
26293,Tlaxcala,2019,8,0.213333333
26294,Tlaxcala,2019,9,0.336666667
26295,Tlaxcala,2019,10,0.626666667
26296,Tlaxcala,2019,11,0.466666667
26297,Tlaxcala,2019,12,-0.206666667
26298,Tlaxcala,2020,1,0.336666667
26299,Tlaxcala,2020,2,-0.376666667
26300,Tlaxcala,2020,3,-0.803333333
26301,Tlaxcala,2020,4,-0.336666667
26302,Tlaxcala,2020,5,-0.413333333
26303,Tlaxcala,2020,6,-0.523333333
26304,Tlaxcala,2020,7,0.49
26305,Tlaxcala,2020,8,0.516666667
26306,Tlaxcala,2020,9,0.233333333
26307,Tlaxcala,2020,10,-0.503333333
26308,Tlaxcala,2020,11,-0.943333333
26309,Tlaxcala,2020,12,-0.16
26310,Tlaxcala,2021,1,0.603333333
26311,Tlaxcala,2021,2,-0.326666667
26312,Tlaxcala,2021,3,-0.603333333
26313,Tlaxcala,2021,4,0.33
26314,Tlaxcala,2021,5,0.41
26315,Tlaxcala,2021,6,-0.01
26316,Tlaxcala,2021,7,-0.083333333
26317,Tlaxcala,2021,8,0.286666667
26318,Tlaxcala,2021,9,1.366666667
26319,Veracruz,1951,1,-1.4575
26320,Veracruz,1951,2,-1.63125
26321,Veracruz,1951,3,-1.4796875
26322,Veracruz,1951,4,-1.5284375
26323,Veracruz,1951,5,-1.293125
26324,Veracruz,1951,6,-1.5365625
26325,Veracruz,1951,7,-1.335625
26326,Veracruz,1951,8,-1.39625
26327,Veracruz,1951,9,-1.2721875
26328,Veracruz,1951,10,-1.454375
26329,Veracruz,1951,11,-1.5853125
26330,Veracruz,1951,12,-1.473125
26331,Veracruz,1952,1,-1.5309375
26332,Veracruz,1952,2,-1.6028125
26333,Veracruz,1952,3,-1.2975
26334,Veracruz,1952,4,-1.1834375
26335,Veracruz,1952,5,-1.2084375
26336,Veracruz,1952,6,-0.6721875
26337,Veracruz,1952,7,-1.01375
26338,Veracruz,1952,8,-1.346875
26339,Veracruz,1952,9,-0.9834375
26340,Veracruz,1952,10,-1.3646875
26341,Veracruz,1952,11,-1.2846875
26342,Veracruz,1952,12,-1.4821875
26343,Veracruz,1953,1,-1.734375
26344,Veracruz,1953,2,-1.5615625
26345,Veracruz,1953,3,-1.4084375
26346,Veracruz,1953,4,-1.1684375
26347,Veracruz,1953,5,-1.4121875
26348,Veracruz,1953,6,-1.5428125
26349,Veracruz,1953,7,-1.3303125
26350,Veracruz,1953,8,-1.3540625
26351,Veracruz,1953,9,-1.4575
26352,Veracruz,1953,10,-1.1959375
26353,Veracruz,1953,11,-1.4421875
26354,Veracruz,1953,12,-1.52875
26355,Veracruz,1954,1,-1.3728125
26356,Veracruz,1954,2,-1.091875
26357,Veracruz,1954,3,-1.4265625
26358,Veracruz,1954,4,-1.0315625
26359,Veracruz,1954,5,-1.1715625
26360,Veracruz,1954,6,-0.985
26361,Veracruz,1954,7,-1.2609375
26362,Veracruz,1954,8,-1.535625
26363,Veracruz,1954,9,-1.15125
26364,Veracruz,1954,10,-0.81625
26365,Veracruz,1954,11,-1.46875
26366,Veracruz,1954,12,-1.5775
26367,Veracruz,1955,1,-1.3490625
26368,Veracruz,1955,2,-1.426875
26369,Veracruz,1955,3,-1.4171875
26370,Veracruz,1955,4,-1.2978125
26371,Veracruz,1955,5,-1.7325
26372,Veracruz,1955,6,-1.775
26373,Veracruz,1955,7,-0.44125
26374,Veracruz,1955,8,-1.12
26375,Veracruz,1955,9,-0.490625
26376,Veracruz,1955,10,-1.248125
26377,Veracruz,1955,11,-0.7690625
26378,Veracruz,1955,12,-0.859375
26379,Veracruz,1956,1,-1.38625
26380,Veracruz,1956,2,-1.1746875
26381,Veracruz,1956,3,-1.0728125
26382,Veracruz,1956,4,-1.2984375
26383,Veracruz,1956,5,-0.6746875
26384,Veracruz,1956,6,-0.826875
26385,Veracruz,1956,7,-1.249375
26386,Veracruz,1956,8,-1.669375
26387,Veracruz,1956,9,-1.104375
26388,Veracruz,1956,10,-1.3809375
26389,Veracruz,1956,11,-0.9584375
26390,Veracruz,1956,12,-0.75625
26391,Veracruz,1957,1,-1.345
26392,Veracruz,1957,2,-0.544375
26393,Veracruz,1957,3,-0.6921875
26394,Veracruz,1957,4,-1.1684375
26395,Veracruz,1957,5,-0.9028125
26396,Veracruz,1957,6,-1.2840625
26397,Veracruz,1957,7,-1.060625
26398,Veracruz,1957,8,-1.055625
26399,Veracruz,1957,9,-1.23875
26400,Veracruz,1957,10,-1.1659375
26401,Veracruz,1957,11,-1.630625
