ENTIDAD,Mes,Año,Tipo_sequia
Guerrero,3,2009,NPS
Guerrero,3,2010,NPS
Guerrero,3,2011,D0
Guerrero,3,2012,NPS
Guerrero,3,2013,NPS
Guerrero,3,2014,NPS
Guerrero,3,2015,NPS
Guerrero,3,2016,D1
Guerrero,3,2017,D1
Guerrero,3,2018,D0
Guerrero,3,2019,D0
Guerrero,3,2020,D0
Guerrero,3,2021,D2
Guerrero,4,2003,D1
Guerrero,4,2004,NPS
Guerrero,4,2005,NPS
Guerrero,4,2006,D1
Guerrero,4,2007,NPS
Guerrero,4,2008,D1
Guerrero,4,2009,NPS
Guerrero,4,2010,NPS
Guerrero,4,2011,D0
Guerrero,4,2012,NPS
Guerrero,4,2013,NPS
Guerrero,4,2014,NPS
Guerrero,4,2015,D0
Guerrero,4,2016,NPS
Guerrero,4,2017,D1
Guerrero,4,2018,D1
Guerrero,4,2019,D0
Guerrero,4,2020,D0
Guerrero,4,2021,D2
Guerrero,5,2003,D1
Guerrero,5,2004,NPS
Guerrero,5,2005,NPS
Guerrero,5,2006,NPS
Guerrero,5,2007,NPS
Guerrero,5,2008,D1
Guerrero,5,2009,NPS
Guerrero,5,2010,NPS
Guerrero,5,2011,D0
Guerrero,5,2012,NPS
Guerrero,5,2013,NPS
Guerrero,5,2014,NPS
Guerrero,5,2015,NPS
Guerrero,5,2016,NPS
Guerrero,5,2017,D0
Guerrero,5,2018,D1
Guerrero,5,2019,D1
Guerrero,5,2020,D1
Guerrero,5,2021,D2
Guerrero,6,2003,NPS
Guerrero,6,2004,NPS
Guerrero,6,2005,D0
Guerrero,6,2006,NPS
Guerrero,6,2007,D0
Guerrero,6,2008,D0
Guerrero,6,2009,NPS
Guerrero,6,2010,NPS
Guerrero,6,2011,NPS
Guerrero,6,2012,NPS
Guerrero,6,2013,NPS
Guerrero,6,2014,NPS
Guerrero,6,2015,NPS
Guerrero,6,2016,NPS
Guerrero,6,2017,NPS
Guerrero,6,2018,NPS
Guerrero,6,2019,D1
Guerrero,6,2020,D2
Guerrero,6,2021,NPS
Guerrero,7,2003,D0
Guerrero,7,2004,NPS
Guerrero,7,2005,NPS
Guerrero,7,2006,NPS
Guerrero,7,2007,NPS
Guerrero,7,2008,NPS
Guerrero,7,2009,NPS
Guerrero,7,2010,NPS
Guerrero,7,2011,NPS
Guerrero,7,2012,NPS
Guerrero,7,2013,D0
Guerrero,7,2014,D0
Guerrero,7,2015,D0
Guerrero,7,2016,D0
Guerrero,7,2017,D0
Guerrero,7,2018,D0
Guerrero,7,2019,D1
Guerrero,7,2020,D2
Guerrero,7,2021,NPS
Guerrero,8,2003,NPS
Guerrero,8,2004,NPS
Guerrero,8,2005,NPS
Guerrero,8,2006,NPS
Guerrero,8,2007,NPS
Guerrero,8,2008,NPS
Guerrero,8,2009,D0
Guerrero,8,2010,NPS
Guerrero,8,2011,NPS
Guerrero,8,2012,NPS
Guerrero,8,2013,D0
Guerrero,8,2014,D0
Guerrero,8,2015,D0
Guerrero,8,2016,D1
Guerrero,8,2017,D0
Guerrero,8,2018,D0
Guerrero,8,2019,D1
Guerrero,8,2020,D2
Guerrero,8,2021,NPS
Guerrero,9,2003,D0
Guerrero,9,2004,NPS
Guerrero,9,2005,NPS
Guerrero,9,2006,NPS
Guerrero,9,2007,NPS
Guerrero,9,2008,NPS
Guerrero,9,2009,NPS
Guerrero,9,2010,NPS
Guerrero,9,2011,NPS
Guerrero,9,2012,NPS
Guerrero,9,2013,NPS
Guerrero,9,2014,D0
Guerrero,9,2015,D0
Guerrero,9,2016,NPS
Guerrero,9,2017,NPS
Guerrero,9,2018,D1
Guerrero,9,2019,D1
Guerrero,9,2020,D2
Guerrero,10,2003,NPS
Guerrero,10,2004,NPS
Guerrero,10,2005,NPS
Guerrero,10,2006,NPS
Guerrero,10,2007,NPS
Guerrero,10,2008,NPS
Guerrero,10,2009,NPS
Guerrero,10,2010,NPS
Guerrero,10,2011,NPS
Guerrero,10,2012,NPS
Guerrero,10,2013,NPS
Guerrero,10,2014,NPS
Guerrero,10,2015,D0
Guerrero,10,2016,D1
Guerrero,10,2017,NPS
Guerrero,10,2018,D1
Guerrero,10,2019,NPS
Guerrero,10,2020,D2
Guerrero,11,2003,NPS
Guerrero,11,2004,NPS
Guerrero,11,2005,NPS
Guerrero,11,2006,NPS
Guerrero,11,2007,NPS
Guerrero,11,2008,NPS
Guerrero,11,2009,NPS
Guerrero,11,2010,NPS
Guerrero,11,2011,NPS
Guerrero,11,2012,NPS
Guerrero,11,2013,NPS
Guerrero,11,2014,NPS
Guerrero,11,2015,D0
Guerrero,11,2016,D1
Guerrero,11,2017,NPS
Guerrero,11,2018,D0
Guerrero,11,2019,NPS
Guerrero,11,2020,D2
Guerrero,12,2003,NPS
Guerrero,12,2004,NPS
Guerrero,12,2005,D0
Guerrero,12,2006,NPS
Guerrero,12,2007,NPS
Guerrero,12,2008,NPS
Guerrero,12,2009,NPS
Guerrero,12,2010,NPS
Guerrero,12,2011,NPS
Guerrero,12,2012,NPS
Guerrero,12,2013,NPS
Guerrero,12,2014,NPS
Guerrero,12,2015,NPS
Guerrero,12,2016,D1
Guerrero,12,2017,NPS
Guerrero,12,2018,NPS
Guerrero,12,2019,NPS
Guerrero,12,2020,D2
Hidalgo,1,2003,D0
Hidalgo,1,2004,NPS
Hidalgo,1,2005,D0
Hidalgo,1,2006,D0
Hidalgo,1,2007,D1
Hidalgo,1,2008,NPS
Hidalgo,1,2009,NPS
Hidalgo,1,2010,NPS
Hidalgo,1,2011,NPS
Hidalgo,1,2012,D0
Hidalgo,1,2013,NPS
Hidalgo,1,2014,NPS
Hidalgo,1,2015,NPS
Hidalgo,1,2016,NPS
Hidalgo,1,2017,NPS
Hidalgo,1,2018,NPS
Hidalgo,1,2019,D1
Hidalgo,1,2020,D0
Hidalgo,1,2021,D1
Hidalgo,2,2003,D0
Hidalgo,2,2004,NPS
Hidalgo,2,2005,NPS
Hidalgo,2,2006,D0
Hidalgo,2,2007,NPS
Hidalgo,2,2008,NPS
Hidalgo,2,2009,NPS
Hidalgo,2,2010,NPS
Hidalgo,2,2011,NPS
Hidalgo,2,2012,NPS
Hidalgo,2,2013,NPS
Hidalgo,2,2014,NPS
Hidalgo,2,2015,NPS
Hidalgo,2,2016,NPS
Hidalgo,2,2017,NPS
Hidalgo,2,2018,NPS
Hidalgo,2,2019,D1
Hidalgo,2,2020,D0
Hidalgo,2,2021,D2
Hidalgo,3,2003,D0
Hidalgo,3,2004,NPS
Hidalgo,3,2005,NPS
Hidalgo,3,2006,D1
Hidalgo,3,2007,NPS
Hidalgo,3,2008,NPS
Hidalgo,3,2009,NPS
Hidalgo,3,2010,NPS
Hidalgo,3,2011,D0
Hidalgo,3,2012,NPS
Hidalgo,3,2013,D0
Hidalgo,3,2014,NPS
Hidalgo,3,2015,NPS
Hidalgo,3,2016,D0
Hidalgo,3,2017,NPS
Hidalgo,3,2018,NPS
Hidalgo,3,2019,D1
Hidalgo,3,2020,D0
Hidalgo,3,2021,D2
Hidalgo,4,2003,D0
Hidalgo,4,2004,NPS
Hidalgo,4,2005,NPS
Hidalgo,4,2006,D1
Hidalgo,4,2007,NPS
Hidalgo,4,2008,NPS
Hidalgo,4,2009,NPS
Hidalgo,4,2010,NPS
Hidalgo,4,2011,D2
Hidalgo,4,2012,NPS
Hidalgo,4,2013,D0
Hidalgo,4,2014,NPS
Hidalgo,4,2015,NPS
Hidalgo,4,2016,D0
Hidalgo,4,2017,D0
Hidalgo,4,2018,NPS
Hidalgo,4,2019,D1
Hidalgo,4,2020,D0
Hidalgo,4,2021,D2
Hidalgo,5,2003,D0
Hidalgo,5,2004,NPS
Hidalgo,5,2005,NPS
Hidalgo,5,2006,D0
Hidalgo,5,2007,NPS
Hidalgo,5,2008,D0
Hidalgo,5,2009,NPS
Hidalgo,5,2010,NPS
Hidalgo,5,2011,D2
Hidalgo,5,2012,NPS
Hidalgo,5,2013,D0
Hidalgo,5,2014,NPS
Hidalgo,5,2015,NPS
Hidalgo,5,2016,NPS
Hidalgo,5,2017,D0
Hidalgo,5,2018,NPS
Hidalgo,5,2019,D1
Hidalgo,5,2020,NPS
Hidalgo,5,2021,D2
Hidalgo,6,2003,NPS
Hidalgo,6,2004,NPS
Hidalgo,6,2005,NPS
Hidalgo,6,2006,D0
Hidalgo,6,2007,NPS
Hidalgo,6,2008,D0
Hidalgo,6,2009,D0
Hidalgo,6,2010,NPS
Hidalgo,6,2011,D2
Hidalgo,6,2012,NPS
Hidalgo,6,2013,NPS
Hidalgo,6,2014,NPS
Hidalgo,6,2015,NPS
Hidalgo,6,2016,NPS
Hidalgo,6,2017,D0
Hidalgo,6,2018,D0
Hidalgo,6,2019,D0
Hidalgo,6,2020,D0
Hidalgo,6,2021,NPS
Hidalgo,7,2003,NPS
Hidalgo,7,2004,NPS
Hidalgo,7,2005,D0
Hidalgo,7,2006,D0
Hidalgo,7,2007,NPS
Hidalgo,7,2008,NPS
Hidalgo,7,2009,D0
Hidalgo,7,2010,NPS
Hidalgo,7,2011,D1
Hidalgo,7,2012,NPS
Hidalgo,7,2013,NPS
Hidalgo,7,2014,NPS
Hidalgo,7,2015,NPS
Hidalgo,7,2016,NPS
Hidalgo,7,2017,D0
Hidalgo,7,2018,D0
Hidalgo,7,2019,D0
Hidalgo,7,2020,D0
Hidalgo,7,2021,NPS
Hidalgo,8,2003,NPS
Hidalgo,8,2004,NPS
Hidalgo,8,2005,NPS
Hidalgo,8,2006,NPS
Hidalgo,8,2007,NPS
Hidalgo,8,2008,NPS
Hidalgo,8,2009,D1
Hidalgo,8,2010,NPS
Hidalgo,8,2011,D1
Hidalgo,8,2012,NPS
Hidalgo,8,2013,NPS
Hidalgo,8,2014,NPS
Hidalgo,8,2015,NPS
Hidalgo,8,2016,NPS
Hidalgo,8,2017,NPS
Hidalgo,8,2018,D0
Hidalgo,8,2019,D0
Hidalgo,8,2020,D0
Hidalgo,8,2021,NPS
Hidalgo,9,2003,NPS
Hidalgo,9,2004,NPS
Hidalgo,9,2005,NPS
Hidalgo,9,2006,NPS
Hidalgo,9,2007,NPS
Hidalgo,9,2008,NPS
Hidalgo,9,2009,NPS
Hidalgo,9,2010,NPS
Hidalgo,9,2011,NPS
Hidalgo,9,2012,NPS
Hidalgo,9,2013,NPS
Hidalgo,9,2014,NPS
Hidalgo,9,2015,NPS
Hidalgo,9,2016,NPS
Hidalgo,9,2017,NPS
Hidalgo,9,2018,D0
Hidalgo,9,2019,D0
Hidalgo,9,2020,D0
Hidalgo,10,2003,NPS
Hidalgo,10,2004,NPS
Hidalgo,10,2005,NPS
Hidalgo,10,2006,NPS
Hidalgo,10,2007,NPS
Hidalgo,10,2008,NPS
Hidalgo,10,2009,NPS
Hidalgo,10,2010,NPS
Hidalgo,10,2011,D0
Hidalgo,10,2012,NPS
Hidalgo,10,2013,NPS
Hidalgo,10,2014,NPS
Hidalgo,10,2015,NPS
Hidalgo,10,2016,NPS
Hidalgo,10,2017,NPS
Hidalgo,10,2018,D1
Hidalgo,10,2019,D0
Hidalgo,10,2020,D0
Hidalgo,11,2003,NPS
Hidalgo,11,2004,NPS
Hidalgo,11,2005,NPS
Hidalgo,11,2006,D1
Hidalgo,11,2007,NPS
Hidalgo,11,2008,NPS
Hidalgo,11,2009,NPS
Hidalgo,11,2010,NPS
Hidalgo,11,2011,D0
Hidalgo,11,2012,NPS
Hidalgo,11,2013,NPS
Hidalgo,11,2014,NPS
Hidalgo,11,2015,NPS
Hidalgo,11,2016,NPS
Hidalgo,11,2017,NPS
Hidalgo,11,2018,D1
Hidalgo,11,2019,D0
Hidalgo,11,2020,D0
Hidalgo,12,2003,NPS
Hidalgo,12,2004,NPS
Hidalgo,12,2005,D0
Hidalgo,12,2006,NPS
Hidalgo,12,2007,NPS
Hidalgo,12,2008,NPS
Hidalgo,12,2009,NPS
Hidalgo,12,2010,NPS
Hidalgo,12,2011,D0
Hidalgo,12,2012,NPS
Hidalgo,12,2013,NPS
Hidalgo,12,2014,NPS
Hidalgo,12,2015,NPS
Hidalgo,12,2016,NPS
Hidalgo,12,2017,NPS
Hidalgo,12,2018,D1
Hidalgo,12,2019,D0
Hidalgo,12,2020,D1
Jalisco,1,2003,NPS
Jalisco,1,2004,NPS
Jalisco,1,2005,NPS
Jalisco,1,2006,D1
Jalisco,1,2007,NPS
Jalisco,1,2008,D2
Jalisco,1,2009,NPS
Jalisco,1,2010,D2
Jalisco,1,2011,D0
Jalisco,1,2012,D1
Jalisco,1,2013,NPS
Jalisco,1,2014,NPS
Jalisco,1,2015,NPS
Jalisco,1,2016,NPS
Jalisco,1,2017,NPS
Jalisco,1,2018,D0
Jalisco,1,2019,NPS
Jalisco,1,2020,NPS
Jalisco,1,2021,D1
Jalisco,2,2003,NPS
Jalisco,2,2004,NPS
Jalisco,2,2005,NPS
Jalisco,2,2006,D1
Jalisco,2,2007,NPS
Jalisco,2,2008,D2
Jalisco,2,2009,NPS
Jalisco,2,2010,NPS
Jalisco,2,2011,D0
Jalisco,2,2012,NPS
Jalisco,2,2013,NPS
Jalisco,2,2014,NPS
Jalisco,2,2015,NPS
Jalisco,2,2016,NPS
Jalisco,2,2017,D0
Jalisco,2,2018,D0
Jalisco,2,2019,NPS
Jalisco,2,2020,NPS
Jalisco,2,2021,D1
Jalisco,3,2003,NPS
Jalisco,3,2004,NPS
Jalisco,3,2005,NPS
Jalisco,3,2006,D2
Jalisco,3,2007,D0
Jalisco,3,2008,D1
Jalisco,3,2009,D1
Jalisco,3,2010,NPS
Jalisco,3,2011,D0
Jalisco,3,2012,NPS
Jalisco,3,2013,NPS
Jalisco,3,2014,NPS
Jalisco,3,2015,NPS
Jalisco,3,2016,NPS
Jalisco,3,2017,D0
Jalisco,3,2018,D0
Jalisco,3,2019,D0
Jalisco,3,2020,NPS
Jalisco,3,2021,D2
Jalisco,4,2003,NPS
Jalisco,4,2004,NPS
Jalisco,4,2005,NPS
Jalisco,4,2006,D2
Jalisco,4,2007,D2
Jalisco,4,2008,D1
Jalisco,4,2009,D1
Jalisco,4,2010,NPS
Jalisco,4,2011,D2
Jalisco,4,2012,NPS
Jalisco,4,2013,NPS
Jalisco,4,2014,NPS
Jalisco,4,2015,NPS
Jalisco,4,2016,NPS
Jalisco,4,2017,D0
Jalisco,4,2018,D1
Jalisco,4,2019,D0
Jalisco,4,2020,NPS
Jalisco,4,2021,D2
Jalisco,5,2003,NPS
Jalisco,5,2004,NPS
Jalisco,5,2005,D0
Jalisco,5,2006,D2
Jalisco,5,2007,D1
Jalisco,5,2008,D1
Jalisco,5,2009,D1
Jalisco,5,2010,NPS
Jalisco,5,2011,D2
Jalisco,5,2012,NPS
Jalisco,5,2013,NPS
Jalisco,5,2014,NPS
Jalisco,5,2015,NPS
Jalisco,5,2016,D0
Jalisco,5,2017,D0
Jalisco,5,2018,D0
Jalisco,5,2019,D0
Jalisco,5,2020,NPS
Jalisco,5,2021,D2
Jalisco,6,2003,NPS
Jalisco,6,2004,NPS
Jalisco,6,2005,D0
Jalisco,6,2006,D2
Jalisco,6,2007,D3
Jalisco,6,2008,D1
Jalisco,6,2009,D1
Jalisco,6,2010,NPS
Jalisco,6,2011,D2
Jalisco,6,2012,NPS
Jalisco,6,2013,NPS
Jalisco,6,2014,NPS
Jalisco,6,2015,NPS
Jalisco,6,2016,D0
Jalisco,6,2017,D1
Jalisco,6,2018,NPS
Jalisco,6,2019,D0
Jalisco,6,2020,D0
Jalisco,6,2021,D2
Jalisco,7,2003,NPS
Jalisco,7,2004,NPS
Jalisco,7,2005,NPS
Jalisco,7,2006,D1
Jalisco,7,2007,D1
Jalisco,7,2008,D1
Jalisco,7,2009,D1
Jalisco,7,2010,NPS
Jalisco,7,2011,D2
Jalisco,7,2012,NPS
Jalisco,7,2013,D0
Jalisco,7,2014,NPS
Jalisco,7,2015,NPS
Jalisco,7,2016,D0
Jalisco,7,2017,D1
Jalisco,7,2018,NPS
Jalisco,7,2019,D1
Jalisco,7,2020,D0
Jalisco,7,2021,NPS
Jalisco,8,2003,NPS
Jalisco,8,2004,NPS
Jalisco,8,2005,NPS
Jalisco,8,2006,D0
Jalisco,8,2007,NPS
Jalisco,8,2008,D1
Jalisco,8,2009,D2
Jalisco,8,2010,NPS
Jalisco,8,2011,D2
Jalisco,8,2012,NPS
Jalisco,8,2013,D0
Jalisco,8,2014,NPS
Jalisco,8,2015,NPS
Jalisco,8,2016,D0
Jalisco,8,2017,NPS
Jalisco,8,2018,D0
Jalisco,8,2019,D0
Jalisco,8,2020,D0
Jalisco,8,2021,NPS
Jalisco,9,2003,NPS
Jalisco,9,2004,NPS
Jalisco,9,2005,D0
Jalisco,9,2006,D0
Jalisco,9,2007,D0
Jalisco,9,2008,NPS
Jalisco,9,2009,D1
Jalisco,9,2010,NPS
Jalisco,9,2011,NPS
Jalisco,9,2012,NPS
Jalisco,9,2013,NPS
Jalisco,9,2014,NPS
Jalisco,9,2015,D0
Jalisco,9,2016,NPS
Jalisco,9,2017,NPS
Jalisco,9,2018,D0
Jalisco,9,2019,D0
Jalisco,9,2020,D0
Jalisco,10,2003,NPS
Jalisco,10,2004,NPS
Jalisco,10,2005,D0
Jalisco,10,2006,NPS
Jalisco,10,2007,D0
Jalisco,10,2008,NPS
Jalisco,10,2009,D1
Jalisco,10,2010,NPS
Jalisco,10,2011,D2
Jalisco,10,2012,NPS
Jalisco,10,2013,NPS
Jalisco,10,2014,NPS
Jalisco,10,2015,NPS
Jalisco,10,2016,NPS
Jalisco,10,2017,NPS
Jalisco,10,2018,NPS
Jalisco,10,2019,D0
Jalisco,10,2020,D1
Jalisco,11,2003,NPS
Jalisco,11,2004,NPS
Jalisco,11,2005,D0
Jalisco,11,2006,NPS
Jalisco,11,2007,D2
Jalisco,11,2008,D0
Jalisco,11,2009,D1
Jalisco,11,2010,NPS
Jalisco,11,2011,D2
Jalisco,11,2012,NPS
Jalisco,11,2013,NPS
Jalisco,11,2014,NPS
Jalisco,11,2015,NPS
Jalisco,11,2016,NPS
Jalisco,11,2017,NPS
Jalisco,11,2018,NPS
Jalisco,11,2019,NPS
Jalisco,11,2020,D1
Jalisco,12,2003,NPS
Jalisco,12,2004,NPS
Jalisco,12,2005,D1
Jalisco,12,2006,NPS
Jalisco,12,2007,D2
Jalisco,12,2008,D0
Jalisco,12,2009,D1
Jalisco,12,2010,NPS
Jalisco,12,2011,D0
Jalisco,12,2012,NPS
Jalisco,12,2013,NPS
Jalisco,12,2014,NPS
Jalisco,12,2015,NPS
Jalisco,12,2016,NPS
Jalisco,12,2017,D0
Jalisco,12,2018,NPS
Jalisco,12,2019,NPS
Jalisco,12,2020,D1
Michoacán de Ocampo,1,2003,NPS
Michoacán de Ocampo,1,2004,NPS
Michoacán de Ocampo,1,2005,NPS
Michoacán de Ocampo,1,2006,D1
Michoacán de Ocampo,1,2007,NPS
Michoacán de Ocampo,1,2008,D1
Michoacán de Ocampo,1,2009,D1
Michoacán de Ocampo,1,2010,D1
Michoacán de Ocampo,1,2011,D0
Michoacán de Ocampo,1,2012,D1
Michoacán de Ocampo,1,2013,NPS
Michoacán de Ocampo,1,2014,NPS
Michoacán de Ocampo,1,2015,D0
Michoacán de Ocampo,1,2016,NPS
Michoacán de Ocampo,1,2017,NPS
Michoacán de Ocampo,1,2018,D0
Michoacán de Ocampo,1,2019,NPS
Michoacán de Ocampo,1,2020,D1
Michoacán de Ocampo,1,2021,D1
Michoacán de Ocampo,2,2003,NPS
Michoacán de Ocampo,2,2004,NPS
Michoacán de Ocampo,2,2005,NPS
Michoacán de Ocampo,2,2006,D1
Michoacán de Ocampo,2,2007,NPS
Michoacán de Ocampo,2,2008,D2
Michoacán de Ocampo,2,2009,D1
Michoacán de Ocampo,2,2010,NPS
Michoacán de Ocampo,2,2011,D0
Michoacán de Ocampo,2,2012,NPS
Michoacán de Ocampo,2,2013,D0
Michoacán de Ocampo,2,2014,NPS
Michoacán de Ocampo,2,2015,D0
Michoacán de Ocampo,2,2016,D0
Michoacán de Ocampo,2,2017,D0
Michoacán de Ocampo,2,2018,D1
Michoacán de Ocampo,2,2019,NPS
Michoacán de Ocampo,2,2020,D0
Michoacán de Ocampo,2,2021,D2
Michoacán de Ocampo,3,2003,NPS
Michoacán de Ocampo,3,2004,NPS
Michoacán de Ocampo,3,2005,NPS
Michoacán de Ocampo,3,2006,D2
Michoacán de Ocampo,3,2007,NPS
Michoacán de Ocampo,3,2008,D1
Michoacán de Ocampo,3,2009,D1
Michoacán de Ocampo,3,2010,NPS
Michoacán de Ocampo,3,2011,D0
Michoacán de Ocampo,3,2012,NPS
Michoacán de Ocampo,3,2013,NPS
Michoacán de Ocampo,3,2014,NPS
Michoacán de Ocampo,3,2015,NPS
Michoacán de Ocampo,3,2016,D0
Michoacán de Ocampo,3,2017,D0
Michoacán de Ocampo,3,2018,D1
Michoacán de Ocampo,3,2019,NPS
Michoacán de Ocampo,3,2020,NPS
Michoacán de Ocampo,3,2021,D2
Michoacán de Ocampo,4,2003,NPS
Michoacán de Ocampo,4,2004,NPS
Michoacán de Ocampo,4,2005,NPS
Michoacán de Ocampo,4,2006,D2
Michoacán de Ocampo,4,2007,D1
Michoacán de Ocampo,4,2008,D2
Michoacán de Ocampo,4,2009,D1
Michoacán de Ocampo,4,2010,NPS
Michoacán de Ocampo,4,2011,D1
Michoacán de Ocampo,4,2012,NPS
Michoacán de Ocampo,4,2013,NPS
Michoacán de Ocampo,4,2014,NPS
Michoacán de Ocampo,4,2015,NPS
Michoacán de Ocampo,4,2016,NPS
Michoacán de Ocampo,4,2017,D0
Michoacán de Ocampo,4,2018,D1
Michoacán de Ocampo,4,2019,D0
Michoacán de Ocampo,4,2020,D0
Michoacán de Ocampo,4,2021,D3
Michoacán de Ocampo,5,2003,NPS
Michoacán de Ocampo,5,2004,NPS
Michoacán de Ocampo,5,2005,D0
Michoacán de Ocampo,5,2006,D1
Michoacán de Ocampo,5,2007,NPS
Michoacán de Ocampo,5,2008,D3
Michoacán de Ocampo,5,2009,D1
Michoacán de Ocampo,5,2010,NPS
Michoacán de Ocampo,5,2011,D1
Michoacán de Ocampo,5,2012,NPS
Michoacán de Ocampo,5,2013,NPS
Michoacán de Ocampo,5,2014,NPS
Michoacán de Ocampo,5,2015,NPS
Michoacán de Ocampo,5,2016,D0
Michoacán de Ocampo,5,2017,D0
Michoacán de Ocampo,5,2018,D1
Michoacán de Ocampo,5,2019,D0
Michoacán de Ocampo,5,2020,D0
Michoacán de Ocampo,5,2021,D3
Michoacán de Ocampo,6,2003,NPS
Michoacán de Ocampo,6,2004,NPS
Michoacán de Ocampo,6,2005,D0
Michoacán de Ocampo,6,2006,D1
Michoacán de Ocampo,6,2007,D1
Michoacán de Ocampo,6,2008,D3
Michoacán de Ocampo,6,2009,D1
Michoacán de Ocampo,6,2010,NPS
Michoacán de Ocampo,6,2011,D3
Michoacán de Ocampo,6,2012,NPS
Michoacán de Ocampo,6,2013,NPS
Michoacán de Ocampo,6,2014,NPS
Michoacán de Ocampo,6,2015,NPS
Michoacán de Ocampo,6,2016,D0
Michoacán de Ocampo,6,2017,D0
Michoacán de Ocampo,6,2018,NPS
Michoacán de Ocampo,6,2019,D0
Michoacán de Ocampo,6,2020,D1
Michoacán de Ocampo,6,2021,D3
Michoacán de Ocampo,7,2003,NPS
Michoacán de Ocampo,7,2004,NPS
Michoacán de Ocampo,7,2005,NPS
Michoacán de Ocampo,7,2006,D0
Michoacán de Ocampo,7,2007,D3
Michoacán de Ocampo,7,2008,D1
Michoacán de Ocampo,7,2009,D2
Michoacán de Ocampo,7,2010,NPS
Michoacán de Ocampo,7,2011,D2
Michoacán de Ocampo,7,2012,NPS
Michoacán de Ocampo,7,2013,NPS
Michoacán de Ocampo,7,2014,NPS
Michoacán de Ocampo,7,2015,NPS
Michoacán de Ocampo,7,2016,D0
Michoacán de Ocampo,7,2017,D1
Michoacán de Ocampo,7,2018,NPS
Michoacán de Ocampo,7,2019,D1
Michoacán de Ocampo,7,2020,D0
Michoacán de Ocampo,7,2021,D1
Michoacán de Ocampo,8,2003,NPS
Michoacán de Ocampo,8,2004,NPS
Michoacán de Ocampo,8,2005,NPS
Michoacán de Ocampo,8,2006,D0
Michoacán de Ocampo,8,2007,NPS
Michoacán de Ocampo,8,2008,D2
Michoacán de Ocampo,8,2009,D2
Michoacán de Ocampo,8,2010,NPS
Michoacán de Ocampo,8,2011,D2
Michoacán de Ocampo,8,2012,NPS
Michoacán de Ocampo,8,2013,D0
Michoacán de Ocampo,8,2014,D0
Michoacán de Ocampo,8,2015,D0
Michoacán de Ocampo,8,2016,D1
Michoacán de Ocampo,8,2017,NPS
Michoacán de Ocampo,8,2018,NPS
Michoacán de Ocampo,8,2019,D1
Michoacán de Ocampo,8,2020,D0
Michoacán de Ocampo,8,2021,NPS
Michoacán de Ocampo,9,2003,NPS
Michoacán de Ocampo,9,2004,NPS
Michoacán de Ocampo,9,2005,D0
Michoacán de Ocampo,9,2006,NPS
Michoacán de Ocampo,9,2007,D0
Michoacán de Ocampo,9,2008,D1
Michoacán de Ocampo,9,2009,D2
Michoacán de Ocampo,9,2010,NPS
Michoacán de Ocampo,9,2011,D1
Michoacán de Ocampo,9,2012,NPS
Michoacán de Ocampo,9,2013,NPS
Michoacán de Ocampo,9,2014,D0
Michoacán de Ocampo,9,2015,D0
Michoacán de Ocampo,9,2016,D1
Michoacán de Ocampo,9,2017,NPS
Michoacán de Ocampo,9,2018,NPS
Michoacán de Ocampo,9,2019,D1
Michoacán de Ocampo,9,2020,D1
Michoacán de Ocampo,10,2003,NPS
Michoacán de Ocampo,10,2004,NPS
Michoacán de Ocampo,10,2005,D0
Michoacán de Ocampo,10,2006,NPS
Michoacán de Ocampo,10,2007,NPS
Michoacán de Ocampo,10,2008,D1
Michoacán de Ocampo,10,2009,D2
Michoacán de Ocampo,10,2010,NPS
Michoacán de Ocampo,10,2011,D0
Michoacán de Ocampo,10,2012,NPS
Michoacán de Ocampo,10,2013,NPS
Michoacán de Ocampo,10,2014,D0
Michoacán de Ocampo,10,2015,D0
Michoacán de Ocampo,10,2016,D0
Michoacán de Ocampo,10,2017,NPS
Michoacán de Ocampo,10,2018,NPS
Michoacán de Ocampo,10,2019,D1
Michoacán de Ocampo,10,2020,D1
Michoacán de Ocampo,11,2003,NPS
Michoacán de Ocampo,11,2004,NPS
Michoacán de Ocampo,11,2005,D0
Michoacán de Ocampo,11,2006,NPS
Michoacán de Ocampo,11,2007,NPS
Michoacán de Ocampo,11,2008,D1
Michoacán de Ocampo,11,2009,D2
Michoacán de Ocampo,11,2010,NPS
Michoacán de Ocampo,11,2011,D0
Michoacán de Ocampo,11,2012,NPS
Michoacán de Ocampo,11,2013,NPS
Michoacán de Ocampo,11,2014,NPS
Michoacán de Ocampo,11,2015,D0
Michoacán de Ocampo,11,2016,NPS
Michoacán de Ocampo,11,2017,D0
Michoacán de Ocampo,11,2018,NPS
Michoacán de Ocampo,11,2019,D0
Michoacán de Ocampo,11,2020,D1
Michoacán de Ocampo,12,2003,NPS
Michoacán de Ocampo,12,2004,NPS
Michoacán de Ocampo,12,2005,D1
Michoacán de Ocampo,12,2006,NPS
Michoacán de Ocampo,12,2007,NPS
Michoacán de Ocampo,12,2008,D1
Michoacán de Ocampo,12,2009,D2
Michoacán de Ocampo,12,2010,NPS
Michoacán de Ocampo,12,2011,D0
Michoacán de Ocampo,12,2012,NPS
Michoacán de Ocampo,12,2013,NPS
Michoacán de Ocampo,12,2014,NPS
Michoacán de Ocampo,12,2015,D0
Michoacán de Ocampo,12,2016,NPS
Michoacán de Ocampo,12,2017,D0
Michoacán de Ocampo,12,2018,NPS
Michoacán de Ocampo,12,2019,D1
